timestamp,ttft_ms,tpot_ms,total_time_ms,token_count,success
1775250851.7587314,539.027,215.884,2914.245,12,True
1775250854.6486967,3426.326,210.355,5799.614,12,True
1775250857.6307175,6523.703,200.632,8780.843,12,True
1775250860.491291,9337.112,203.983,11640.337,12,True
1775250863.0466347,12078.486,210.989,14195.058,11,True
1775250865.8081584,14695.545,203.887,16956.097,12,True
1775250868.7368054,17550.006,204.8,19880.65,12,True
1775250872.2871988,20513.445,209.218,23431.543,13,True
1775250875.1530967,23985.506,208.051,26298.164,12,True
1775250878.0886824,26888.783,197.982,29235.816,12,True
1775250880.9862382,26934.667,208.326,29227.326,12,True
1775250883.9470906,26860.029,201.38,29298.258,13,True
1775250886.7164915,26897.091,197.316,29085.661,12,True
1775250889.3773212,26653.778,202.612,28885.919,12,True
1775250892.043741,26763.341,201.735,28996.993,12,True
1775250894.8872912,26759.663,203.464,29079.008,12,True
1775250897.4392257,26661.558,204.038,28702.312,11,True
1775250900.2637672,25688.415,204.677,27976.458,12,True
1775250903.1115282,25715.323,203.838,27958.331,12,True
1775250906.5694466,26399.663,207.635,28480.658,11,True
