Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
SSE,/api/inference/stream,20,0,14000,13160.70400884996,2840.446101999987,15975.672598000074,11.75,0.34107914914922066,0.0,14000,15000,15000,16000,16000,16000,16000,16000,16000,16000,16000
,Aggregated,20,0,14000,13160.70400884996,2840.446101999987,15975.672598000074,11.75,0.34107914914922066,0.0,14000,15000,15000,16000,16000,16000,16000,16000,16000,16000,16000
