timestamp,completed,e2e_pipeline_ms,stage1_ms,stage2_ms,stage3_ms,stage4_ms
1775326095.483011,True,2716.498,0.001,51.141,2665.334,0.001
1775326095.5102909,True,2743.845,0.0,52.081,2691.751,0.001
1775326095.6597242,True,2892.55,0.0,52.736,2839.805,0.001
1775326095.6609478,True,2894.132,0.0,53.162,2840.962,0.001
1775326095.7602882,True,2993.439,0.0,52.3,2941.129,0.001
1775326098.033442,True,2548.982,0.0,50.405,2498.558,0.002
1775326098.1413841,True,2629.821,0.0,51.477,2578.326,0.001
1775326098.2776902,True,2516.064,0.0,50.407,2465.639,0.001
1775326098.3410792,True,2678.651,0.0,51.198,2627.442,0.001
1775326098.4418046,True,2780.167,0.0,51.097,2729.052,0.002
1775326100.8248553,True,2681.783,0.0,50.472,2631.291,0.002
1775326100.903342,True,2868.5,0.0,50.44,2818.043,0.001
1775326100.9486268,True,2669.363,0.001,50.259,2619.084,0.001
1775326101.1275918,True,2684.241,0.0,50.284,2633.936,0.002
1775326101.1341639,True,2791.706,0.001,50.305,2741.384,0.001
1775326103.567341,True,2740.904,0.001,50.376,2690.507,0.001
1775326103.6615627,True,2756.833,0.0,50.474,2706.342,0.001
1775326103.674218,True,2724.248,0.0,50.647,2673.582,0.001
1775326103.7489457,True,2613.285,0.0,51.071,2562.194,0.001
1775326103.8247979,True,2695.69,0.001,50.739,2644.931,0.001
1775326106.151931,True,2583.132,0.001,50.343,2532.768,0.001
1775326106.24926,True,2498.793,0.001,50.303,2448.469,0.001
1775326106.5546143,True,2878.776,0.001,50.582,2828.174,0.002
1775326106.677815,True,3014.645,0.0,51.131,2963.494,0.002
1775326109.0633805,True,2812.599,0.001,50.296,2762.283,0.002
1775326109.2168407,True,2660.684,0.001,50.384,2610.278,0.002
1775326109.2639136,True,2584.404,0.0,50.44,2533.94,0.002
1775326110.8549829,True,4701.575,0.0,50.464,4651.092,0.001
1775326110.886742,True,7060.64,0.001,50.296,7010.31,0.001
1775326111.8510787,True,2585.625,0.0,50.511,2535.094,0.002
