timestamp,completed,e2e_pipeline_ms,stage1_ms,stage2_ms,stage3_ms,stage4_ms
1775326306.7332757,True,2753.647,0.0,52.121,2701.512,0.002
1775326306.8084903,True,2828.906,0.0,52.595,2776.299,0.002
1775326306.9112105,True,2932.069,0.001,51.053,2880.993,0.001
1775326307.0601268,True,3081.146,0.0,52.007,3029.125,0.001
1775326308.1098535,True,4130.289,0.0,52.976,4077.304,0.001
1775326309.4065619,True,2596.578,0.0,50.368,2546.176,0.002
1775326309.723864,True,2662.169,0.001,50.219,2611.93,0.002
1775326309.7626095,True,3027.841,0.001,50.223,2977.598,0.001
1775326310.0439022,True,3131.06,0.001,50.229,3080.813,0.001
1775326312.2235978,True,2498.229,0.001,50.965,2447.247,0.002
1775326312.337354,True,2929.237,0.001,50.482,2878.736,0.001
1775326312.4140952,True,2650.055,0.001,50.5,2599.536,0.001
1775326312.957761,True,2912.396,0.001,50.416,2861.96,0.002
1775326313.236817,True,5125.44,0.001,50.474,5074.945,0.001
1775326315.837674,True,2797.826,0.0,50.524,2747.277,0.001
1775326315.8389878,True,2685.29,0.001,50.517,2634.756,0.001
1775326316.0302331,True,2799.881,0.001,50.312,2749.55,0.001
1775326316.5327377,True,2479.456,0.001,50.22,2429.216,0.001
1775326317.1312628,True,3357.273,0.001,50.652,3306.603,0.001
1775326318.4304092,True,2589.711,0.0,50.339,2539.356,0.001
1775326318.8423443,True,2810.585,0.0,50.247,2760.319,0.001
1775326318.9579608,True,3118.571,0.001,50.639,3067.912,0.001
1775326319.1714275,True,2636.976,0.001,50.241,2586.715,0.001
1775326320.367878,True,3235.147,0.0,50.213,3184.916,0.001
1775326321.2480488,True,2816.206,0.0,50.283,2765.906,0.002
1775326321.5261967,True,2566.747,0.0,50.209,2516.52,0.001
1775326321.6273634,True,2783.54,0.0,50.277,2733.243,0.001
1775326321.8291752,True,2656.038,0.001,50.236,2605.782,0.001
1775326323.1282918,True,2758.93,0.001,50.253,2708.656,0.002
1775326324.3227186,True,2795.001,0.0,50.412,2744.57,0.001
1775326324.3526976,True,2723.903,0.001,50.221,2673.661,0.001
1775326324.546936,True,2716.177,0.001,50.248,2665.91,0.001
1775326325.4365678,True,2306.82,0.0,50.271,2256.53,0.001
1775326325.7299356,True,4480.429,0.0,50.275,4430.134,0.001
1775326327.0078435,True,2683.698,0.0,50.276,2633.403,0.001
1775326327.3055747,True,2757.215,0.0,50.494,2706.703,0.002
1775326327.3343546,True,2980.154,0.001,50.687,2929.447,0.002
1775326328.401753,True,2670.228,0.001,50.271,2619.938,0.001
1775326329.2874022,True,3849.2,0.0,50.228,3798.953,0.001
1775326329.6134822,True,2604.343,0.001,50.265,2554.058,0.001
1775326330.1015453,True,2794.374,0.001,50.848,2743.508,0.001
1775326330.1812022,True,2845.435,0.001,50.538,2794.878,0.001
1775326331.2097452,True,2806.435,0.001,50.287,2756.128,0.001
1775326332.1671507,True,2878.294,0.001,50.239,2828.036,0.002
1775326332.3603776,True,2745.502,0.0,50.217,2695.264,0.002
1775326332.75955,True,2656.66,0.0,50.217,2606.423,0.002
1775326332.8938196,True,2711.213,0.0,50.183,2661.011,0.001
1775326333.9018078,True,2690.769,0.0,50.18,2640.57,0.001
1775326334.7716894,True,2602.953,0.001,50.256,2552.678,0.001
1775326335.118516,True,2756.603,0.001,50.526,2706.058,0.001
1775326335.4125357,True,2651.496,0.001,50.271,2601.206,0.001
1775326335.5067024,True,2611.364,0.001,50.267,2561.078,0.002
1775326336.6967485,True,2793.567,0.0,50.334,2743.212,0.002
1775326337.4978993,True,2724.403,0.0,50.222,2674.161,0.001
1775326338.0212336,True,2607.377,0.001,50.241,2557.118,0.002
1775326338.1119273,True,2603.763,0.0,50.226,2553.518,0.001
1775326338.78337,True,3663.18,0.001,50.354,3612.808,0.002
1775326339.809673,True,3111.299,0.001,50.226,3061.054,0.002
1775326340.091832,True,2592.351,0.001,50.261,2542.068,0.001
1775326340.666522,True,2553.152,0.0,50.236,2502.896,0.001
1775326340.957959,True,2935.251,0.0,50.219,2885.009,0.002
1775326341.4655795,True,2680.708,0.001,50.273,2630.415,0.001
1775326342.6676395,True,2574.381,0.001,50.211,2524.15,0.001
1775326342.9676917,True,3156.292,0.001,50.264,3106.009,0.002
1775326343.2082694,True,2540.248,0.001,50.192,2490.038,0.002
1775326343.677509,True,2718.114,0.0,50.244,2667.85,0.001
1775326344.084431,True,2617.382,0.001,50.26,2567.102,0.002
1775326345.4058275,True,2736.548,0.001,50.225,2686.303,0.001
1775326346.2947862,True,3085.078,0.0,50.268,3034.791,0.002
1775326347.401582,True,2888.183,0.0,50.382,2837.782,0.002
1775326347.4412804,True,3637.645,0.001,50.236,3587.389,0.002
1775326347.6108103,True,2690.527,0.001,50.358,2640.147,0.001
1775326348.9428864,True,2700.682,0.001,50.394,2650.267,0.001
1775326349.5347643,True,2404.182,0.0,50.291,2353.872,0.001
1775326349.9491632,True,2546.102,0.001,51.058,2495.023,0.002
1775326350.0454948,True,2602.777,0.001,50.769,2551.987,0.002
1775326350.3626106,True,2750.417,0.0,50.168,2700.232,0.001
1775326351.5048764,True,2560.516,0.0,50.292,2510.204,0.001
1775326352.327535,True,2791.232,0.0,50.276,2740.935,0.001
1775326352.6199355,True,2669.22,0.0,50.368,2618.803,0.002
1775326352.6596498,True,2612.626,0.001,50.25,2562.356,0.001
1775326353.2091284,True,2845.037,0.001,50.418,2794.6,0.002
1775326355.1143446,True,2785.346,0.0,50.216,2735.111,0.001
1775326355.3286512,True,2667.422,0.001,50.801,2616.602,0.002
1775326355.4995174,True,2878.181,0.0,51.46,2826.701,0.001
1775326355.9426196,True,2731.076,0.001,50.245,2680.81,0.002
1775326356.59979,True,5093.255,0.0,50.225,5043.013,0.001
1775326357.8297925,True,2713.806,0.001,50.218,2663.568,0.001
1775326358.031981,True,2701.927,0.001,50.391,2651.518,0.001
1775326358.414997,True,2470.404,0.001,50.301,2420.079,0.002
1775326359.0942855,True,2492.781,0.001,50.191,2442.571,0.001
1775326360.3770099,True,2545.573,0.0,50.288,2495.266,0.002
1775326360.5776584,True,5076.588,0.0,50.289,5026.279,0.001
1775326361.074295,True,3040.809,0.001,50.209,2990.581,0.001
1775326361.120226,True,2703.964,0.0,50.364,2653.58,0.002
1775326361.7619,True,2666.128,0.001,50.387,2615.722,0.001
