timestamp,completed,e2e_pipeline_ms,stage1_ms,stage2_ms,stage3_ms,stage4_ms
1775325626.2126646,True,2842.868,0.001,50.354,2792.489,0.002
1775325628.7804246,True,2565.998,0.001,50.467,2515.511,0.002
1775325631.1216311,True,2339.814,0.001,50.366,2289.43,0.001
1775325633.948351,True,2825.217,0.0,50.172,2775.028,0.001
1775325636.6609728,True,2711.26,0.001,50.425,2660.816,0.001
1775325639.8480105,True,3185.602,0.0,50.254,3135.331,0.001
1775325642.8219512,True,2972.389,0.0,50.268,2922.102,0.001
1775325645.5963888,True,2772.789,0.001,50.28,2722.49,0.001
1775325648.204027,True,2606.202,0.0,50.414,2555.769,0.001
1775325651.5065777,True,3300.944,0.001,50.343,3250.581,0.001
1775325655.0588427,True,2799.051,0.001,50.343,2748.687,0.001
1775325657.8027081,True,2742.353,0.001,50.225,2692.106,0.001
1775325660.6633463,True,2859.095,0.0,50.219,2808.86,0.001
1775325663.4045274,True,2739.68,0.0,50.344,2689.312,0.001
1775325665.990062,True,2583.939,0.0,50.334,2533.587,0.001
1775325668.6334827,True,2641.737,0.001,50.303,2591.413,0.002
1775325671.330647,True,2695.712,0.001,50.331,2645.361,0.001
1775325674.1366322,True,2804.528,0.0,50.175,2754.334,0.001
1775325676.9088428,True,2770.684,0.0,50.554,2720.113,0.001
1775325679.4238796,True,2513.386,0.001,50.338,2463.027,0.001
