timestamp,elapsed_s,rss_mb,cpu_percent
1775336933.299,0.0,178.88,0.0
1775336934.299,1.001,178.88,0.0
1775336935.3,2.001,178.88,0.0
1775336936.3,3.001,178.88,72.0
1775336937.3,4.002,178.88,95.0
1775336938.301,5.002,178.88,0.0
1775336939.301,6.002,178.88,3.0
1775336940.301,7.003,178.88,19.0
1775336941.302,8.003,178.88,98.0
1775336942.303,9.004,178.88,51.0
1775336943.305,10.006,178.88,0.0
1775336944.305,11.006,178.88,16.0
1775336945.306,12.007,178.88,97.9
1775336946.307,13.008,178.88,51.9
1775336947.307,14.009,178.88,0.0
1775336948.308,15.009,177.49,13.0
1775336949.309,16.01,177.49,96.9
1775336950.309,17.011,177.49,55.0
1775336951.31,18.011,177.49,0.0
1775336952.311,19.012,177.49,15.0
1775336953.314,20.015,177.49,95.7
1775336954.315,21.016,177.49,56.0
1775336955.315,22.016,177.49,0.0
1775336956.316,23.017,177.49,16.0
1775336957.316,24.017,177.49,99.0
1775336958.316,25.018,177.49,51.0
1775336959.317,26.018,177.49,0.0
1775336960.317,27.019,177.49,18.0
1775336961.318,28.019,177.49,97.0
1775336962.318,29.019,177.49,51.0
1775336963.319,30.02,177.49,0.0
1775336964.319,31.021,177.49,18.0
1775336965.32,32.021,177.49,99.9
1775336966.321,33.022,177.49,49.0
1775336967.321,34.022,177.49,0.0
1775336968.321,35.023,177.49,36.0
1775336969.322,36.023,177.49,97.0
1775336970.323,37.024,177.49,35.0
1775336971.323,38.024,177.49,0.0
1775336972.323,39.025,177.49,55.0
1775336973.324,40.025,177.49,98.0
1775336974.324,41.025,177.49,12.0
1775336975.325,42.026,177.49,0.0
1775336976.325,43.027,177.49,72.0
1775336977.326,44.027,177.49,97.9
1775336978.327,45.029,177.49,9.0
1775336979.328,46.029,177.49,0.0
1775336980.329,47.03,177.49,83.0
1775336981.329,48.031,177.49,85.9
1775336982.33,49.031,177.49,0.0
1775336983.33,50.031,177.49,0.0
1775336984.331,51.032,177.49,96.0
1775336985.331,52.032,177.49,71.0
1775336986.331,53.032,177.49,0.0
1775336987.331,54.033,177.49,15.0
1775336988.332,55.033,177.49,100.0
1775336989.332,56.034,177.49,51.0
1775336990.333,57.034,177.49,0.0
1775336991.333,58.034,177.49,33.0
1775336992.334,59.035,177.49,99.0
1775336993.334,60.035,177.49,40.0
1775336994.334,61.036,177.49,0.0
1775336995.335,62.036,177.49,48.0
1775336996.335,63.036,177.49,52.0
