Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/pipeline,425,0,3316.2162179996812,3342.674612456448,3316.2162179996812,3409.025097000267,1068.0964705882352,7.473548043643279,0.0,3300,3300,3300,3400,3400,3400,3400,3400,3400,3400,3400
,Aggregated,425,0,3316.2162179996812,3342.674612456448,3316.2162179996812,3409.025097000267,1068.0964705882352,7.473548043643279,0.0,3300,3300,3300,3400,3400,3400,3400,3400,3400,3400,3400
