Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/pipeline,1402,0,3900,3981.484171841643,3004.174420999334,5113.237404000756,1068.5720399429388,24.83809504436048,0.0,3900,4000,4000,4000,4500,4600,5100,5100,5100,5100,5100
,Aggregated,1402,0,3900,3981.484171841643,3004.174420999334,5113.237404000756,1068.5720399429388,24.83809504436048,0.0,3900,4000,4000,4000,4500,4600,5100,5100,5100,5100,5100
