timestamp,elapsed_s,rss_mb,cpu_percent
1775336347.14,0.0,151.87,0.0
1775336348.141,1.001,151.87,0.0
1775336349.141,2.001,151.87,0.0
1775336350.141,3.001,151.87,68.0
1775336351.142,4.002,151.87,100.0
1775336352.142,5.002,151.87,1.0
1775336353.142,6.002,151.87,0.0
1775336354.143,7.003,151.87,10.0
1775336355.143,8.003,151.87,97.0
1775336356.144,9.004,151.87,57.0
1775336357.144,10.004,151.87,0.0
1775336358.145,11.005,151.87,42.0
1775336359.145,12.005,151.87,55.0
1775336360.145,13.005,151.87,65.0
1775336361.146,14.006,151.87,34.0
1775336362.146,15.006,151.87,8.0
1775336363.147,16.007,151.87,46.0
1775336364.148,17.008,151.87,76.9
1775336365.149,18.009,151.87,41.9
1775336366.15,19.01,151.87,0.0
1775336367.151,20.011,151.87,35.0
1775336368.151,21.011,151.87,96.0
1775336369.152,22.012,159.74,35.0
1775336370.153,23.013,159.74,0.0
1775336371.153,24.013,159.99,25.0
1775336372.153,25.013,159.99,100.0
1775336373.154,26.014,159.99,41.0
1775336374.154,27.014,159.99,0.0
1775336375.154,28.014,159.99,11.0
1775336376.155,29.015,159.99,100.0
1775336377.155,30.015,179.99,56.0
1775336378.156,31.016,179.99,0.0
1775336379.156,32.016,179.99,0.0
1775336380.157,33.017,179.99,99.0
1775336381.157,34.017,179.99,64.0
1775336382.158,35.018,179.99,0.0
1775336383.158,36.018,179.99,0.0
1775336384.159,37.019,179.99,90.0
1775336385.159,38.019,179.99,73.0
1775336386.16,39.02,179.99,0.0
1775336387.16,40.02,179.99,0.0
1775336388.16,41.02,179.99,80.0
1775336389.161,42.021,179.99,84.0
1775336390.161,43.021,179.99,0.0
1775336391.162,44.022,179.99,0.0
1775336392.162,45.022,180.24,69.0
1775336393.163,46.023,180.24,97.0
1775336394.164,47.024,180.24,3.0
1775336395.164,48.024,180.24,0.0
1775336396.166,49.026,180.24,49.9
1775336397.169,50.029,180.24,95.8
1775336398.172,51.032,180.24,17.9
1775336399.175,52.035,180.24,0.0
1775336400.175,53.035,180.24,38.0
1775336401.176,54.036,180.24,98.0
1775336402.177,55.037,180.24,31.0
1775336403.178,56.038,180.24,0.0
1775336404.179,57.039,180.24,26.0
1775336405.179,58.039,180.24,98.0
1775336406.18,59.04,180.24,41.0
1775336407.18,60.04,180.24,0.0
1775336408.18,61.04,180.24,16.0
1775336409.181,62.041,180.24,100.0
1775336410.181,63.041,180.24,12.0
