Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/pipeline,1400,0,4100,4126.040865014242,3335.093498000788,4520.065867000085,1068.455,23.864088075950317,0.0,4100,4100,4200,4400,4500,4500,4500,4500,4500,4500,4500
,Aggregated,1400,0,4100,4126.040865014242,3335.093498000788,4520.065867000085,1068.455,23.864088075950317,0.0,4100,4100,4200,4400,4500,4500,4500,4500,4500,4500,4500
