timestamp,completed,e2e_pipeline_ms,stage1_ms,stage2_ms,stage3_ms,stage4_ms
1775327101.5114992,True,2756.014,0.0,137.063,2618.941,0.001
1775327101.5249596,True,2769.62,0.0,136.674,2632.931,0.007
1775327101.5440173,True,2788.391,0.0,138.322,2650.057,0.001
1775327101.6253645,True,2871.381,0.001,50.741,2820.618,0.001
1775327101.6280935,True,2874.261,0.0,135.809,2738.442,0.001
1775327101.6340046,True,2879.113,0.001,135.887,2743.212,0.0
1775327101.7107933,True,2955.39,0.0,137.913,2817.467,0.002
1775327101.826642,True,3071.397,0.0,136.209,2935.177,0.002
1775327101.8521657,True,3096.575,0.0,137.485,2959.079,0.002
1775327102.2058532,True,3451.675,0.0,136.29,3315.376,0.001
1775327104.1131313,True,2586.598,0.001,50.736,2535.842,0.002
1775327104.150323,True,2514.805,0.0,50.47,2464.321,0.001
1775327104.2021706,True,2688.855,0.0,51.643,2637.192,0.001
1775327104.2949593,True,2749.387,0.001,51.872,2697.496,0.001
1775327104.3981438,True,2544.489,0.0,50.474,2493.997,0.002
1775327104.3989978,True,2769.933,0.0,50.567,2719.356,0.0
1775327104.6239233,True,2997.245,0.0,50.883,2946.344,0.001
1775327104.9007726,True,2693.502,0.0,50.217,2643.266,0.001
1775327105.0898197,True,3261.699,0.001,50.758,3210.924,0.001
1775327105.2126992,True,3500.53,0.001,50.244,3450.267,0.001
1775327106.680925,True,2566.38,0.001,51.647,2514.714,0.001
1775327106.789847,True,2637.784,0.0,50.59,2587.117,0.001
1775327106.8019803,True,2597.979,0.0,50.296,2547.665,0.001
1775327106.895661,True,2599.18,0.001,50.2,2548.96,0.001
1775327106.9901276,True,2590.424,0.0,50.926,2539.479,0.001
1775327107.0806148,True,2680.12,0.0,51.136,2628.973,0.001
1775327107.3040204,True,2678.567,0.0,50.245,2628.302,0.001
1775327107.4763858,True,2573.986,0.001,50.236,2523.731,0.001
1775327107.6969943,True,2605.798,0.0,50.265,2555.508,0.002
1775327107.910781,True,2696.448,0.001,50.232,2646.196,0.001
1775327109.4192243,True,2627.857,0.001,50.474,2577.364,0.001
1775327109.4675045,True,2570.216,0.001,50.299,2519.898,0.001
1775327109.4765637,True,2794.212,0.0,50.229,2743.965,0.002
1775327109.5685356,True,2765.106,0.001,50.595,2714.493,0.001
1775327109.7089958,True,2403.413,0.001,50.302,2353.092,0.001
1775327109.9936104,True,2911.374,0.001,50.463,2860.89,0.002
1775327111.1580553,True,2831.899,0.001,50.314,2781.565,0.002
1775327111.214618,True,3374.724,0.0,50.206,3324.5,0.002
1775327111.3135474,True,2552.918,0.0,50.229,2502.63,0.001
1775327111.7087328,True,3162.071,0.001,50.432,3111.619,0.001
1775327112.9140565,True,2596.846,0.0,50.492,2546.336,0.002
1775327112.9183319,True,2649.457,0.0,50.723,2598.716,0.001
1775327113.017747,True,2599.619,0.0,50.237,2549.363,0.001
1775327113.1011198,True,2774.811,0.001,50.624,2724.167,0.001
1775327113.2524054,True,2693.656,0.0,50.215,2643.425,0.001
1775327113.8176236,True,2658.103,0.0,50.337,2607.746,0.001
1775327113.9038918,True,2687.823,0.001,50.293,2637.511,0.001
1775327113.9969966,True,2682.034,0.001,50.235,2631.781,0.001
1775327114.3908162,True,3547.551,0.001,50.236,3497.296,0.002
1775327114.5043216,True,2794.251,0.0,50.216,2744.017,0.001
1775327115.6005125,True,2680.494,0.0,50.595,2629.885,0.001
1775327115.7147512,True,2798.965,0.001,50.723,2748.221,0.001
1775327115.785866,True,2683.226,0.0,50.213,2632.993,0.001
1775327115.7874966,True,2768.566,0.0,50.421,2718.131,0.001
1775327115.9812458,True,2727.313,0.0,50.283,2677.011,0.002
1775327116.5127792,True,2693.458,0.001,50.234,2643.204,0.001
1775327116.5798006,True,2674.458,0.0,50.255,2624.185,0.001
1775327117.0956142,True,2703.339,0.001,50.266,2653.055,0.001
1775327117.3014488,True,2795.644,0.001,50.24,2745.384,0.001
1775327117.4771886,True,3478.561,0.0,50.277,3428.265,0.001
1775327118.270294,True,2668.286,0.001,50.286,2617.981,0.001
1775327118.3704088,True,2654.067,0.001,50.205,2603.842,0.001
1775327118.5683117,True,2780.25,0.0,50.847,2729.386,0.001
1775327118.6685178,True,2879.641,0.0,51.108,2828.521,0.001
1775327119.1944368,True,2613.089,0.0,50.288,2562.782,0.001
1775327119.264073,True,2749.75,0.0,50.249,2699.481,0.001
1775327119.2679245,True,3285.393,0.0,50.221,3235.154,0.001
1775327119.7663126,True,2463.289,0.001,50.244,2413.027,0.001
1775327120.0633419,True,2966.303,0.0,50.27,2916.013,0.001
1775327120.0638263,True,2585.295,0.001,50.279,2534.999,0.001
1775327120.8540936,True,2582.358,0.001,50.213,2532.13,0.001
1775327121.051784,True,2679.805,0.0,50.229,2629.557,0.001
1775327121.164639,True,2594.774,0.0,50.232,2544.523,0.001
1775327121.2919834,True,2622.109,0.0,50.434,2571.657,0.001
1775327121.8514326,True,2586.043,0.0,50.214,2535.812,0.001
1775327121.8518734,True,2582.533,0.0,50.436,2532.077,0.0
1775327121.895692,True,2699.74,0.0,50.204,2649.516,0.001
1775327122.5895426,True,2821.784,0.001,50.237,2771.529,0.001
1775327122.648142,True,2583.174,0.001,50.779,2532.376,0.001
1775327122.7549958,True,2689.693,0.0,51.17,2638.511,0.001
1775327123.677115,True,2821.595,0.0,50.216,2771.36,0.002
1775327123.741573,True,2688.385,0.001,50.274,2638.091,0.001
1775327123.7437382,True,2577.755,0.0,50.235,2527.505,0.001
1775327124.2406569,True,2946.901,0.0,50.221,2896.662,0.001
1775327124.5367894,True,2683.572,0.0,50.412,2633.142,0.002
1775327124.5837276,True,2686.479,0.001,50.345,2636.115,0.001
1775327124.6408372,True,2787.429,0.0,50.938,2736.484,0.002
1775327124.93043,True,2339.491,0.0,50.297,2289.174,0.002
1775327125.546011,True,2896.447,0.0,50.318,2846.11,0.002
1775327126.3782666,True,2699.508,0.0,50.213,2649.276,0.002
1775327126.424124,True,3667.687,0.001,50.236,3617.432,0.001
1775327126.4371939,True,2694.106,0.0,51.174,2642.914,0.001
1775327126.8600228,True,2617.764,0.001,50.41,2567.333,0.001
1775327127.1413836,True,2602.902,0.001,50.407,2552.475,0.001
1775327127.1437747,True,3398.893,0.0,50.35,3348.533,0.001
1775327127.2687044,True,2683.307,0.001,50.95,2632.338,0.001
1775327127.6188068,True,2976.429,0.001,50.222,2926.189,0.001
1775327127.669989,True,2738.061,0.0,50.331,2687.712,0.001
1775327128.1208153,True,2572.582,0.001,50.212,2522.346,0.002
1775327128.9367414,True,2556.478,0.001,50.788,2505.666,0.001
1775327129.2336018,True,2794.932,0.001,50.59,2744.324,0.001
1775327129.3618321,True,2936.193,0.0,51.205,2884.967,0.001
1775327129.506691,True,2645.246,0.001,50.401,2594.825,0.001
1775327129.8219252,True,2678.963,0.001,50.478,2628.467,0.001
1775327129.8225346,True,2552.289,0.001,50.511,2501.758,0.0
1775327129.9557672,True,2810.495,0.001,50.599,2759.884,0.001
1775327130.3112917,True,2691.057,0.001,50.176,2640.869,0.001
1775327130.3510256,True,2679.719,0.001,50.25,2629.448,0.001
1775327130.824775,True,2701.504,0.001,50.428,2651.048,0.001
1775327131.6393836,True,2700.891,0.001,50.227,2650.645,0.001
1775327131.8203828,True,2585.351,0.001,50.195,2535.136,0.002
1775327132.0160782,True,2652.862,0.001,50.234,2602.607,0.001
1775327132.4155033,True,2907.234,0.001,50.217,2856.997,0.002
1775327132.6285071,True,2805.052,0.0,50.846,2754.188,0.001
1775327132.6758652,True,2852.045,0.0,51.091,2800.943,0.001
1775327132.7396793,True,2782.33,0.001,50.229,2732.083,0.001
1775327132.873773,True,2560.896,0.001,50.953,2509.922,0.002
1775327133.0120895,True,2659.337,0.001,50.568,2608.748,0.002
1775327133.4171126,True,2590.583,0.0,50.259,2540.304,0.001
1775327134.3681228,True,2726.789,0.001,50.461,2676.301,0.002
1775327134.3811443,True,2558.942,0.0,50.233,2508.688,0.003
1775327134.8087423,True,2790.038,0.001,50.242,2739.722,0.002
1775327134.9735515,True,2556.151,0.001,50.308,2505.819,0.002
1775327135.1689773,True,2491.678,0.0,50.361,2441.298,0.002
1775327135.3032684,True,2673.005,0.001,50.307,2622.683,0.001
1775327135.4095705,True,2668.338,0.001,50.245,2618.072,0.001
1775327135.41703,True,2541.695,0.001,50.322,2491.351,0.002
1775327136.4620883,True,3043.247,0.001,50.227,2993.001,0.002
1775327136.759211,True,3745.232,0.001,50.296,3694.913,0.002
1775327136.8718147,True,2501.211,0.001,50.386,2450.801,0.002
1775327137.4634876,True,2653.176,0.001,50.291,2602.866,0.002
1775327137.6949205,True,2524.312,0.0,50.229,2474.064,0.001
1775327137.9537408,True,2978.791,0.001,50.224,2928.551,0.0
1775327137.9539328,True,2648.539,0.001,50.241,2598.279,0.001
1775327138.291492,True,3908.869,0.0,50.76,3858.093,0.001
1775327138.3753338,True,2956.878,0.0,50.612,2906.251,0.001
1775327138.3763022,True,2965.335,0.001,50.639,2914.678,0.001
1775327139.2901745,True,2826.689,0.0,50.407,2776.264,0.001
1775327139.6314137,True,2870.158,0.001,50.238,2819.9,0.001
1775327139.9824708,True,2517.378,0.001,50.313,2467.043,0.002
1775327140.3610086,True,2664.572,0.0,50.2,2614.353,0.001
1775327140.6506,True,2694.741,0.0,50.957,2643.774,0.001
1775327140.659984,True,2704.347,0.0,50.345,2653.983,0.002
1775327140.935721,True,2642.591,0.001,50.245,2592.325,0.001
1775327141.0271966,True,2649.372,0.0,51.141,2598.217,0.002
1775327141.0368013,True,2659.908,0.001,51.252,2608.639,0.001
1775327141.1640253,True,4289.951,0.001,50.311,4239.618,0.002
1775327141.7374582,True,2445.845,0.001,50.4,2395.426,0.002
1775327142.1134691,True,2480.569,0.001,50.479,2430.071,0.001
1775327142.8249798,True,2840.594,0.001,50.295,2790.274,0.002
1775327143.2413414,True,2878.668,0.0,50.271,2828.379,0.001
1775327143.2515423,True,2599.547,0.0,50.788,2548.74,0.001
1775327144.5652297,True,2907.735,0.001,50.854,2856.862,0.002
1775327144.640949,True,2606.702,0.0,50.553,2556.12,0.001
1775327144.6420374,True,2709.009,0.001,50.345,2658.646,0.001
1775327144.733749,True,2559.334,0.0,50.396,2508.913,0.002
1775327144.7710152,True,2746.618,0.0,50.997,2695.578,0.002
1775327145.6392817,True,2904.44,0.0,50.249,2854.172,0.001
1775327145.8128047,True,2702.049,0.0,50.344,2651.687,0.001
1775327146.5540793,True,2731.699,0.0,50.319,2681.357,0.002
1775327146.9194305,True,2680.401,0.0,51.177,2629.205,0.001
1775327146.9597898,True,2710.989,0.0,50.585,2660.386,0.001
1775327147.052534,True,2485.492,0.001,50.261,2435.211,0.001
1775327147.3140295,True,2578.689,0.001,51.395,2527.276,0.001
1775327147.606178,True,2962.666,0.0,51.048,2911.603,0.002
1775327147.611803,True,2839.145,0.001,50.46,2788.666,0.001
1775327148.314922,True,2673.588,0.001,50.294,2623.273,0.001
1775327148.3178234,True,3675.141,0.001,50.995,3624.129,0.001
1775327148.3302603,True,2515.489,0.001,50.293,2465.172,0.002
1775327149.0952382,True,2539.453,0.001,50.261,2489.173,0.002
1775327149.5430365,True,2621.782,0.001,50.682,2571.063,0.001
1775327149.6967874,True,2735.422,0.001,50.756,2684.646,0.001
1775327149.9055824,True,2292.1,0.001,50.535,2241.545,0.001
1775327149.990046,True,2935.845,0.001,50.229,2885.595,0.001
1775327150.3872883,True,2779.411,0.001,50.801,2728.59,0.001
1775327150.4892797,True,3173.767,0.001,50.21,3123.537,0.001
1775327150.885404,True,2568.647,0.001,50.784,2517.833,0.002
1775327150.9247885,True,2605.366,0.001,50.442,2554.909,0.001
1775327151.0078518,True,2675.879,0.001,50.944,2624.914,0.002
1775327151.5819678,True,2485.002,0.001,50.243,2434.74,0.001
1775327152.0783563,True,2533.554,0.001,50.39,2483.143,0.001
1775327152.4114907,True,2713.245,0.0,50.295,2662.931,0.002
1775327152.5809839,True,2673.802,0.001,50.254,2623.527,0.001
1775327153.1807003,True,3188.501,0.001,50.342,3138.132,0.002
1775327153.2013116,True,2710.472,0.001,50.24,2660.211,0.001
1775327153.471488,True,2545.248,0.001,50.751,2494.475,0.001
