Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/pipeline,101,0,2700,2860.8438258317074,2413.4164969991616,7973.89096400002,1619.4752475247524,1.6663687059007186,0.0,2700,2700,2800,2900,3100,3600,4600,6300,8000,8000,8000
,Aggregated,101,0,2700,2860.8438258317074,2413.4164969991616,7973.89096400002,1619.4752475247524,1.6663687059007186,0.0,2700,2700,2800,2900,3100,3600,4600,6300,8000,8000,8000
