timestamp,elapsed_s,rss_mb,cpu_percent
1775337519.458,0.0,222.99,0.0
1775337520.458,1.0,222.99,0.0
1775337521.458,2.001,222.99,0.0
1775337522.459,3.001,222.99,67.0
1775337523.462,4.004,222.99,88.7
1775337524.464,5.006,222.99,0.0
1775337525.466,6.008,222.99,0.0
1775337526.466,7.009,222.99,23.0
1775337527.466,8.009,222.99,100.0
1775337528.467,9.01,222.99,36.0
1775337529.468,10.01,222.99,0.0
1775337530.468,11.011,222.99,0.0
1775337531.469,12.012,222.99,74.9
1775337532.47,13.012,222.99,83.9
1775337533.47,14.013,222.99,0.0
1775337534.471,15.013,222.99,0.0
1775337535.471,16.013,222.99,29.0
1775337536.471,17.014,222.99,100.0
1775337537.473,18.016,222.99,32.9
1775337538.474,19.016,222.99,0.0
1775337539.475,20.017,222.99,0.0
1775337540.475,21.017,222.99,79.0
1775337541.475,22.018,222.99,85.0
1775337542.476,23.018,222.99,0.0
1775337543.476,24.019,222.99,0.0
1775337544.477,25.019,222.99,28.0
1775337545.477,26.019,222.99,100.0
1775337546.477,27.02,222.99,35.0
1775337547.478,28.02,222.99,0.0
1775337548.478,29.021,222.99,0.0
1775337549.479,30.021,222.99,78.0
1775337550.479,31.021,222.99,84.0
1775337551.479,32.022,222.99,0.0
1775337552.48,33.022,222.99,0.0
1775337553.48,34.023,222.99,28.0
1775337554.48,35.023,222.99,101.0
1775337555.482,36.024,222.99,33.9
1775337556.483,37.025,222.99,0.0
1775337557.483,38.026,222.99,0.0
1775337558.484,39.026,222.99,77.0
1775337559.485,40.027,222.99,86.9
1775337560.486,41.028,222.99,0.0
1775337561.486,42.028,222.99,0.0
1775337562.486,43.029,222.99,24.0
1775337563.487,44.03,222.99,99.9
1775337564.488,45.031,222.99,40.0
1775337565.489,46.031,222.99,0.0
1775337566.49,47.032,222.99,0.0
1775337567.49,48.032,222.99,70.0
1775337568.49,49.033,222.99,98.0
1775337569.491,50.033,222.99,0.0
1775337570.491,51.034,222.99,0.0
1775337571.492,52.034,222.99,15.0
1775337572.492,53.034,222.99,101.0
1775337573.492,54.035,222.99,47.0
1775337574.493,55.035,222.99,0.0
1775337575.493,56.036,222.99,0.0
1775337576.494,57.036,222.99,66.0
1775337577.494,58.037,222.99,101.0
1775337578.495,59.037,222.99,2.0
1775337579.495,60.037,222.99,0.0
1775337580.495,61.038,222.99,10.0
1775337581.496,62.038,222.99,100.0
1775337582.496,63.039,222.99,65.0
