timestamp,completed,e2e_pipeline_ms,stage1_ms,stage2_ms,stage3_ms,stage4_ms
1775326201.2823894,True,2754.795,0.0,52.439,2702.342,0.002
1775326201.3147995,True,2787.251,0.0,52.714,2734.528,0.001
1775326201.3898907,True,2863.423,0.001,51.332,2812.069,0.001
1775326201.3905191,True,2863.928,0.0,52.219,2811.699,0.001
1775326201.5233147,True,2996.627,0.0,52.607,2944.009,0.001
1775326203.8720071,True,2587.613,0.001,51.371,2536.217,0.001
1775326204.0073965,True,2615.788,0.0,50.492,2565.277,0.001
1775326204.1083302,True,2716.385,0.0,50.951,2665.423,0.001
1775326204.1205118,True,2804.066,0.0,50.747,2753.295,0.001
1775326204.2111619,True,2686.347,0.001,50.343,2635.984,0.001
1775326206.4272594,True,2553.891,0.0,50.212,2503.659,0.002
1775326206.7069461,True,2596.98,0.001,50.397,2546.563,0.001
1775326206.7186093,True,2709.793,0.001,50.259,2659.513,0.002
1775326206.8307123,True,2708.444,0.001,50.509,2657.918,0.001
1775326206.9777875,True,2765.197,0.001,50.23,2714.948,0.001
1775326209.171271,True,2742.535,0.0,50.251,2692.265,0.001
1775326209.3800716,True,2659.803,0.0,50.615,2609.169,0.001
1775326209.4697633,True,2761.44,0.001,51.278,2710.144,0.001
1775326209.6112351,True,2631.908,0.0,50.223,2581.665,0.002
1775326209.7199297,True,2887.682,0.0,50.241,2837.418,0.002
1775326211.8071847,True,2634.368,0.001,50.362,2583.984,0.001
1775326212.00587,True,2624.363,0.001,50.276,2574.068,0.001
1775326212.127103,True,2655.843,0.0,50.355,2605.47,0.002
1775326212.322169,True,2709.553,0.001,50.251,2659.283,0.001
1775326212.3739061,True,2652.568,0.001,50.24,2602.309,0.001
1775326215.24307,True,2690.02,0.001,50.349,2639.652,0.001
1775326215.5148754,True,2642.045,0.0,50.316,2591.71,0.001
1775326215.5506358,True,2799.004,0.001,50.442,2748.531,0.001
1775326215.6381025,True,2569.887,0.0,50.759,2519.116,0.001
1775326215.8246648,True,2704.618,0.0,50.247,2654.347,0.002
1775326217.8298953,True,2585.301,0.001,50.223,2535.059,0.001
1775326218.2261484,True,2674.032,0.001,50.41,2623.602,0.001
1775326218.3262832,True,2809.954,0.0,50.968,2758.97,0.001
1775326218.549539,True,2723.19,0.0,50.243,2672.927,0.001
1775326218.6270998,True,2987.641,0.0,50.206,2937.416,0.002
1775326220.527689,True,2696.439,0.0,50.288,2646.131,0.001
1775326220.8341382,True,2606.483,0.001,50.155,2556.314,0.001
1775326221.226079,True,2597.068,0.0,50.189,2546.857,0.001
1775326221.2664678,True,2938.621,0.0,50.396,2888.207,0.001
1775326222.4113657,True,3860.307,0.001,50.229,3810.061,0.001
1775326223.520667,True,2991.552,0.0,50.234,2941.299,0.001
1775326223.5217087,True,2686.214,0.0,50.217,2635.98,0.001
1775326223.8200607,True,2552.027,0.001,50.313,2501.694,0.001
1775326223.923428,True,2695.828,0.001,50.652,2645.162,0.001
1775326225.1257813,True,2712.897,0.0,50.289,2662.589,0.001
1775326226.4254675,True,2903.039,0.0,50.999,2852.019,0.002
1775326227.4303055,True,3907.268,0.0,51.093,3856.162,0.002
1775326227.4308622,True,3609.234,0.0,50.297,3558.922,0.001
1775326227.4320385,True,3507.368,0.001,50.258,3457.094,0.001
1775326227.7401433,True,2612.904,0.0,50.304,2562.581,0.001
1775326229.1927812,True,2765.842,0.001,50.21,2715.613,0.001
1775326230.018808,True,2586.06,0.0,50.997,2535.045,0.001
1775326230.0929556,True,2659.522,0.0,51.584,2607.927,0.001
1775326230.1270204,True,2694.045,0.0,51.638,2642.396,0.002
1775326230.7378442,True,2996.113,0.0,50.212,2945.882,0.001
1775326231.70344,True,2508.959,0.0,50.281,2458.658,0.001
1775326232.8242133,True,2695.739,0.0,50.579,2645.141,0.001
1775326233.0723975,True,2978.003,0.0,50.36,2927.624,0.001
1775326233.4665027,True,2727.262,0.0,50.206,2677.039,0.001
1775326233.592866,True,3572.537,0.0,50.25,3522.267,0.002
1775326234.2726688,True,2567.648,0.001,50.172,2517.457,0.001
1775326235.4762633,True,2650.522,0.001,50.217,2600.285,0.001
1775326235.767642,True,2693.759,0.0,50.242,2643.497,0.002
1775326236.2042994,True,2610.016,0.0,50.186,2559.81,0.002
1775326236.42059,True,2952.663,0.001,50.399,2902.246,0.001
1775326237.2780626,True,3004.008,0.001,50.382,2953.606,0.001
1775326238.0780592,True,2600.053,0.001,50.252,2549.781,0.001
1775326238.7797453,True,2574.044,0.001,50.202,2523.823,0.001
1775326239.1010516,True,3331.973,0.001,50.283,3281.671,0.001
1775326239.1015117,True,2679.431,0.0,50.264,2629.15,0.001
1775326239.9744227,True,2694.982,0.001,50.192,2644.77,0.001
1775326240.668913,True,2589.4,0.001,50.377,2539.004,0.001
1775326241.5320184,True,2750.542,0.0,50.225,2700.296,0.002
1775326241.856811,True,2754.141,0.0,50.671,2703.45,0.001
1775326242.0581338,True,2954.962,0.0,51.018,2903.932,0.002
1775326242.5960991,True,2620.183,0.0,50.199,2569.96,0.002
1775326243.2794921,True,2609.023,0.0,50.219,2558.786,0.001
1775326244.1088786,True,2575.068,0.001,50.266,2524.782,0.001
1775326244.8036053,True,2744.055,0.001,50.195,2693.84,0.001
1775326244.8591712,True,3000.797,0.0,50.248,2950.531,0.001
1775326246.1747375,True,2892.969,0.001,50.294,2842.651,0.001
1775326246.4773655,True,3879.623,0.001,50.232,3829.371,0.002
1775326246.7994242,True,2689.047,0.001,50.251,2638.776,0.002
1775326248.252564,True,2625.335,0.0,51.169,2574.147,0.001
1775326248.4027467,True,2719.876,0.001,50.243,2669.612,0.001
1775326249.6427724,True,2644.337,0.0,50.223,2594.095,0.001
1775326249.9495473,True,2648.498,0.001,50.424,2598.054,0.001
1775326250.9194987,True,2665.535,0.0,50.266,2615.249,0.001
1775326251.0397627,True,2635.528,0.0,50.332,2585.176,0.002
1775326251.1043673,True,3481.232,0.0,50.332,3430.88,0.001
1775326252.4071562,True,2762.651,0.0,50.186,2712.444,0.002
1775326252.5364735,True,2585.463,0.001,50.289,2535.153,0.002
1775326253.552871,True,2631.797,0.0,50.182,2581.595,0.002
1775326253.9288538,True,2822.934,0.0,50.28,2772.634,0.001
1775326254.226404,True,3185.198,0.0,50.323,3134.854,0.001
1775326255.188155,True,2650.134,0.001,50.415,2599.701,0.001
1775326255.4058664,True,2997.21,0.001,50.243,2946.946,0.001
1775326256.6005654,True,2670.284,0.001,50.325,2619.94,0.001
1775326256.7945917,True,2566.803,0.0,50.275,2516.507,0.001
1775326257.3228467,True,3768.462,0.001,50.275,3718.166,0.002
1775326257.795157,True,2605.564,0.0,50.321,2555.225,0.001
1775326258.00856,True,2601.234,0.0,50.321,2550.894,0.001
1775326259.3134441,True,2711.412,0.0,50.203,2661.191,0.002
1775326259.6918988,True,2895.912,0.0,50.199,2845.695,0.001
