Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/inference,19,0,2900,3073.118453210524,2636.539436000021,6924.099839000008,1177.4736842105262,0.32539108112756354,0.0,2900,2900,3000,3000,3100,6900,6900,6900,6900,6900,6900
,Aggregated,19,0,2900,3073.118453210524,2636.539436000021,6924.099839000008,1177.4736842105262,0.32539108112756354,0.0,2900,2900,3000,3000,3100,6900,6900,6900,6900,6900,6900
