timestamp,elapsed_s,rss_mb,cpu_percent
1775234421.512,0.0,70.0,0.0
1775234422.512,1.001,70.0,0.0
1775234423.512,2.001,70.0,0.0
1775234424.512,3.001,70.0,2.0
1775234425.513,4.001,70.0,0.0
1775234426.513,5.002,70.0,0.0
1775234427.514,6.002,70.0,1.0
1775234428.514,7.002,70.0,0.0
1775234429.514,8.003,70.0,0.0
1775234430.515,9.003,70.0,3.0
1775234431.515,10.004,70.0,0.0
1775234432.516,11.004,70.0,1.0
1775234433.516,12.005,70.0,0.0
1775234434.517,13.005,70.0,0.0
1775234435.517,14.006,70.0,2.0
1775234436.518,15.006,70.0,0.0
1775234437.518,16.006,70.0,0.0
1775234438.518,17.007,70.0,1.0
1775234439.519,18.007,70.0,0.0
1775234440.519,19.008,70.0,0.0
1775234441.519,20.008,70.0,2.0
1775234442.52,21.008,70.0,0.0
1775234444.418,22.907,70.0,0.0
1775234445.418,23.907,70.0,1.0
1775234446.419,24.907,70.0,0.0
1775234447.419,25.908,70.0,0.0
1775234448.419,26.908,70.0,2.0
1775234449.42,27.908,70.0,0.0
1775234450.42,28.909,70.0,0.0
1775234451.421,29.909,70.0,2.0
1775234452.421,30.909,70.0,0.0
1775234453.421,31.91,70.0,0.0
1775234454.421,32.91,70.0,1.0
1775234455.422,33.91,70.0,0.0
1775234456.422,34.911,70.0,0.0
1775234457.423,35.911,70.0,1.0
1775234458.423,36.912,70.0,0.0
1775234459.424,37.912,70.0,0.0
1775234460.424,38.913,70.0,2.0
1775234461.425,39.913,70.0,0.0
1775234462.425,40.914,70.0,1.0
1775234463.426,41.914,70.0,0.0
1775234464.426,42.915,70.0,0.0
1775234465.427,43.915,70.0,3.0
1775234466.427,44.916,70.0,0.0
1775234467.428,45.916,70.0,0.0
1775234468.428,46.917,70.0,1.0
1775234469.429,47.917,70.0,0.0
1775234470.429,48.918,70.0,0.0
1775234471.429,49.918,70.0,2.0
1775234472.43,50.918,70.0,0.0
1775234473.43,51.919,70.0,0.0
1775234474.43,52.919,70.0,1.0
1775234475.431,53.919,70.0,0.0
1775234477.301,55.789,70.0,0.0
1775234478.301,56.79,70.0,2.0
1775234479.302,57.79,70.0,0.0
1775234480.302,58.791,70.0,0.0
1775234481.302,59.791,70.0,2.0
1775234482.303,60.791,70.0,0.0
1775234483.303,61.792,70.0,0.0
1775234484.304,62.792,70.0,2.0
1775234485.304,63.792,70.0,0.0
1775234486.304,64.793,70.0,0.0
