timestamp,elapsed_s,rss_mb,cpu_percent
1775221338.542,0.0,57.51,0.0
1775221339.542,1.0,57.51,0.0
1775221340.543,2.001,57.51,0.0
1775221341.543,3.001,57.51,1.0
1775221342.543,4.002,57.51,0.0
1775221343.544,5.002,57.51,0.0
1775221344.546,6.004,57.51,0.0
1775221345.547,7.005,57.51,0.0
1775221346.548,8.006,57.51,0.0
1775221347.548,9.006,57.51,0.0
1775221348.549,10.007,57.51,0.0
1775221349.549,11.007,57.51,0.0
1775221350.549,12.008,57.51,0.0
1775221351.55,13.008,57.51,0.0
1775221352.573,14.031,57.51,1.0
1775221353.573,15.032,57.51,0.0
1775221354.574,16.032,57.51,0.0
1775221355.575,17.033,57.51,0.0
1775221356.579,18.037,57.51,0.0
1775221357.58,19.038,57.51,0.0
1775221358.583,20.041,57.51,0.0
1775221359.596,21.054,57.51,0.0
1775221360.597,22.055,57.51,0.0
1775221361.598,23.056,57.51,0.0
1775221362.599,24.058,57.51,0.0
1775221363.605,25.063,57.51,1.0
1775221364.605,26.064,57.51,0.0
1775221365.606,27.064,57.51,0.0
1775221366.608,28.066,57.51,0.0
1775221367.609,29.067,57.51,0.0
1775221368.609,30.068,57.51,0.0
1775221369.61,31.068,57.51,0.0
1775221370.61,32.068,57.51,0.0
1775221371.61,33.069,57.51,0.0
1775221372.611,34.069,57.51,0.0
1775221373.611,35.07,57.51,0.0
1775221374.612,36.07,57.51,0.0
1775221375.612,37.071,57.51,1.0
1775221376.613,38.071,57.51,0.0
1775221377.613,39.072,57.51,0.0
1775221378.614,40.072,57.51,0.0
1775221379.614,41.072,57.51,0.0
1775221380.615,42.073,57.51,0.0
1775221381.615,43.073,57.51,0.0
1775221382.615,44.074,57.51,0.0
1775221383.616,45.074,57.51,0.0
1775221384.616,46.074,57.51,0.0
1775221385.617,47.075,57.51,0.0
1775221386.617,48.075,57.51,0.0
1775221387.618,49.076,57.51,0.0
1775221388.63,50.088,57.51,0.0
1775221389.641,51.099,57.51,0.0
1775221390.645,52.103,57.51,0.0
1775221391.657,53.115,57.51,0.0
1775221392.657,54.116,57.51,0.0
1775221393.659,55.117,57.51,0.0
1775221394.66,56.118,57.51,0.0
1775221395.661,57.119,57.51,1.0
1775221396.663,58.121,57.51,0.0
1775221397.663,59.122,57.51,0.0
1775221398.664,60.122,57.51,0.0
1775221399.665,61.123,57.51,0.0
1775221400.665,62.123,57.51,0.0
1775221401.666,63.124,57.51,0.0
