timestamp,elapsed_s,rss_mb,cpu_percent
1775234918.766,0.0,71.5,0.0
1775234919.767,1.001,71.5,0.0
1775234920.767,2.001,71.5,0.0
1775234922.498,3.732,71.5,2.0
1775234923.498,4.732,71.5,0.0
1775234924.499,5.733,71.5,0.0
1775234925.499,6.733,71.5,2.0
1775234926.499,7.733,71.5,0.0
1775234927.5,8.734,71.5,0.0
1775234928.5,9.734,71.5,2.0
1775234929.5,10.734,71.5,0.0
1775234930.501,11.735,71.5,0.0
1775234931.502,12.736,71.5,2.0
1775234932.502,13.736,71.5,0.0
1775234933.502,14.736,71.5,2.0
1775234934.503,15.737,71.5,0.0
1775234935.503,16.737,71.5,0.0
1775234936.503,17.737,71.5,2.0
1775234937.504,18.738,71.5,0.0
1775234938.504,19.738,71.5,0.0
1775234939.504,20.738,71.5,2.0
1775234940.505,21.739,71.5,0.0
1775234941.505,22.739,71.5,0.0
1775234942.505,23.739,71.5,2.0
1775234943.506,24.74,71.5,0.0
1775234944.506,25.74,71.5,0.0
1775234945.506,26.74,71.5,2.0
1775234946.507,27.741,71.5,0.0
1775234947.507,28.741,71.5,0.0
1775234948.507,29.741,71.5,2.0
1775234949.508,30.742,71.5,0.0
1775234950.508,31.742,71.5,0.0
1775234951.508,32.742,71.5,2.0
1775234952.509,33.743,71.5,0.0
1775234953.509,34.743,71.5,0.0
1775234955.256,36.49,71.5,3.0
1775234956.256,37.49,71.5,0.0
1775234957.256,38.49,71.5,0.0
1775234958.257,39.491,71.5,1.0
1775234959.257,40.491,71.5,0.0
1775234960.257,41.491,71.5,0.0
1775234961.258,42.492,71.5,2.0
1775234962.258,43.492,71.5,0.0
1775234963.259,44.493,71.5,2.0
1775234964.259,45.493,71.5,0.0
1775234965.259,46.493,71.5,0.0
1775234966.26,47.494,71.5,2.0
1775234967.26,48.494,71.5,0.0
1775234968.26,49.494,71.5,0.0
1775234969.261,50.495,71.5,2.0
1775234970.261,51.495,71.5,0.0
1775234971.261,52.495,71.5,0.0
1775234972.262,53.496,71.5,2.0
1775234973.262,54.496,71.5,0.0
1775234974.262,55.496,71.5,0.0
1775234975.263,56.497,71.5,2.0
1775234976.263,57.497,71.5,0.0
1775234977.263,58.497,71.5,0.0
1775234978.264,59.498,71.5,2.0
1775234979.264,60.498,71.5,0.0
1775234980.264,61.498,71.5,0.0
1775234981.264,62.498,71.5,1.0
1775234982.265,63.499,71.5,0.0
1775234983.265,64.499,71.5,0.0
