Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/inference,19,0,14000,13739.14685310524,2977.979548999997,18465.81860899994,1179.2105263157894,0.32725123629139846,0.0,14000,14000,18000,18000,18000,18000,18000,18000,18000,18000,18000
,Aggregated,19,0,14000,13739.14685310524,2977.979548999997,18465.81860899994,1179.2105263157894,0.32725123629139846,0.0,14000,14000,18000,18000,18000,18000,18000,18000,18000,18000,18000
