timestamp,elapsed_s,rss_mb,cpu_percent
1775236802.117,0.0,73.25,0.0
1775236803.117,1.0,73.25,0.0
1775236804.118,2.001,73.25,0.0
1775236805.118,3.001,73.25,1.0
1775236806.118,4.001,73.25,0.0
1775236807.119,5.002,73.25,0.0
1775236809.156,7.039,73.25,2.0
1775236810.157,8.04,73.25,0.0
1775236811.157,9.04,73.25,0.0
1775236812.158,10.041,73.25,2.0
1775236813.158,11.041,73.25,0.0
1775236814.158,12.041,73.25,2.0
1775236815.159,13.042,73.25,0.0
1775236816.159,14.042,73.25,0.0
1775236817.16,15.043,73.25,1.0
1775236818.16,16.043,73.25,0.0
1775236819.161,17.044,73.25,0.0
1775236820.161,18.044,73.25,1.0
1775236821.162,19.045,73.25,0.0
1775236822.162,20.045,73.25,0.0
1775236823.163,21.046,73.25,2.0
1775236824.163,22.046,73.25,0.0
1775236825.163,23.046,73.25,0.0
1775236826.164,24.047,73.25,1.0
1775236827.164,25.047,73.25,0.0
1775236828.165,26.048,73.25,0.0
1775236829.165,27.048,73.25,2.0
1775236830.166,28.049,73.25,0.0
1775236831.166,29.049,73.25,0.0
1775236832.166,30.049,73.25,2.0
1775236833.167,31.05,73.25,0.0
1775236834.167,32.05,73.25,0.0
1775236835.168,33.051,73.25,1.0
1775236836.168,34.051,73.25,0.0
1775236837.168,35.051,73.25,0.0
1775236838.169,36.052,73.25,2.0
1775236839.169,37.052,73.25,0.0
1775236840.17,38.053,73.25,0.0
1775236841.17,39.053,73.25,1.0
1775236843.189,41.072,73.25,0.0
1775236844.19,42.073,73.25,2.0
1775236845.19,43.073,73.25,0.0
1775236846.191,44.074,73.25,0.0
1775236847.191,45.074,73.25,2.0
1775236848.191,46.074,73.25,0.0
1775236849.192,47.075,73.25,0.0
1775236850.192,48.075,73.25,2.0
1775236851.192,49.075,73.25,0.0
1775236852.193,50.076,73.25,0.0
1775236853.193,51.076,73.25,2.0
1775236854.194,52.077,73.25,0.0
1775236855.194,53.077,73.25,0.0
1775236856.194,54.077,73.25,1.0
1775236857.195,55.078,73.25,0.0
1775236858.196,56.079,73.25,0.0
1775236859.196,57.079,73.25,2.0
1775236860.197,58.08,73.25,0.0
1775236861.197,59.08,73.25,0.0
1775236862.198,60.08,73.25,1.0
1775236863.198,61.081,73.25,0.0
1775236864.198,62.081,73.25,0.0
1775236865.199,63.082,73.25,2.0
1775236866.199,64.082,73.25,0.0
1775236867.2,65.083,73.25,0.0
