Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/inference,19,0,2900,2975.106047421053,2662.3588319999953,3578.2595130000063,1177.6315789473683,0.33611072672065434,0.0,2900,3000,3200,3200,3500,3600,3600,3600,3600,3600,3600
,Aggregated,19,0,2900,2975.106047421053,2662.3588319999953,3578.2595130000063,1177.6315789473683,0.33611072672065434,0.0,2900,3000,3200,3200,3500,3600,3600,3600,3600,3600,3600
