Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/inference,20,0,14000,12929.755795049981,2823.363726000025,14849.953602999904,1173.05,0.34895808742230805,0.0,14000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
,Aggregated,20,0,14000,12929.755795049981,2823.363726000025,14849.953602999904,1173.05,0.34895808742230805,0.0,14000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
