Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
SSE,/api/inference/stream,21,0,2700,2806.388895523805,2497.8381589999117,3690.831684999921,11.952380952380953,0.3477724841106907,0.0,2700,2800,2800,2900,3000,3600,3700,3700,3700,3700,3700
,Aggregated,21,0,2700,2806.388895523805,2497.8381589999117,3690.831684999921,11.952380952380953,0.3477724841106907,0.0,2700,2800,2800,2900,3000,3600,3700,3700,3700,3700,3700
