Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
SSE,/api/inference/stream,1345,0,4200,4286.001209052066,2496.673882998948,6057.018473999051,13.0,22.983150305055595,0.0,4200,4500,4600,4800,5000,5200,5200,6000,6100,6100,6100
,Aggregated,1345,0,4200,4286.001209052066,2496.673882998948,6057.018473999051,13.0,22.983150305055595,0.0,4200,4500,4600,4800,5000,5200,5200,6000,6100,6100,6100
