Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
SSE,/api/inference/stream,105,0,2700,2758.129835171447,2279.074390000005,4202.540782000142,11.790476190476191,1.7366337132392298,0.0,2700,2800,2900,2900,3000,3300,3400,3400,4200,4200,4200
,Aggregated,105,0,2700,2758.129835171447,2279.074390000005,4202.540782000142,11.790476190476191,1.7366337132392298,0.0,2700,2800,2900,2900,3000,3300,3400,3400,4200,4200,4200
