timestamp,ttft_ms,tpot_ms,total_time_ms,token_count,success
1775325023.7275283,505.513,194.409,2645.332,12,True
1775325023.7281928,512.56,194.68,2655.279,12,True
1775325023.7386885,498.599,194.722,2652.51,12,True
1775325023.7458425,559.838,189.702,2664.26,12,True
1775325023.8263624,558.514,198.572,2743.612,12,True
1775325023.8270028,555.055,225.098,2741.364,10,True
1775325023.8640113,579.279,197.623,2778.921,12,True
1775325023.9644246,655.669,199.36,2879.964,12,True
1775325024.021864,792.785,204.749,2941.034,11,True
1775325024.8191035,1563.43,192.97,3735.298,12,True
1775325026.2497456,493.592,199.329,2503.744,11,True
1775325026.4061427,555.788,198.524,2541.895,11,True
1775325026.4224021,594.041,208.327,2694.731,11,True
1775325026.42332,438.33,194.635,2596.845,12,True
1775325026.4238694,527.163,194.423,2685.04,12,True
1775325026.4279168,446.442,207.009,2600.817,11,True
1775325026.732654,407.941,195.068,2768.056,13,True
1775325026.7376285,791.736,192.163,3009.263,12,True
1775325026.8130677,409.872,193.096,2791.052,12,True
1775325028.9013383,479.359,190.931,2651.43,12,True
1775325029.0421164,497.621,191.433,2635.796,12,True
1775325029.1130016,2192.665,190.958,4293.746,12,True
1775325029.13823,578.05,191.794,2713.941,12,True
1775325029.1689289,409.583,206.78,2740.914,12,True
1775325029.2272582,469.534,202.115,2494.447,11,True
1775325029.2390046,581.099,201.997,2816.445,12,True
1775325029.2762454,875.795,196.508,2852.816,11,True
1775325029.3612237,414.172,190.884,2547.976,12,True
1775325030.0086515,912.792,194.837,3270.849,13,True
1775325031.564571,522.55,190.632,2663.072,12,True
1775325031.6056538,452.418,199.678,2467.256,11,True
1775325031.7663958,415.28,198.047,2597.3,12,True
1775325031.7670703,422.897,208.835,2724.819,12,True
1775325031.9020424,538.361,190.32,2662.895,12,True
1775325031.9614687,532.403,195.519,2685.043,12,True
1775325032.0815368,751.494,189.259,2854.105,12,True
1775325032.362534,434.002,206.864,3001.158,13,True
1775325032.7615447,480.219,206.151,2752.705,12,True
1775325032.7624328,1472.36,216.879,3649.312,11,True
1775325034.1529827,396.243,192.028,2588.243,12,True
1775325034.1964498,455.206,192.508,2590.62,12,True
1775325034.497181,445.693,205.774,2729.994,12,True
1775325034.5856078,496.448,190.781,2819.025,13,True
1775325034.68957,550.073,195.005,2727.97,12,True
1775325034.7433507,511.076,190.547,2661.609,12,True
1775325034.948507,412.822,196.914,2585.819,12,True
1775325034.9985702,581.122,204.942,3096.353,13,True
1775325035.3485658,538.197,199.942,2586.825,11,True
1775325035.4411685,495.516,198.295,2678.491,12,True
1775325036.7516062,448.172,189.985,2554.956,12,True
1775325037.2319558,446.633,203.031,2734.586,12,True
1775325037.2331383,796.098,201.748,3079.952,12,True
1775325037.2717745,557.266,190.534,2685.991,12,True
1775325037.442348,552.315,198.913,2752.609,12,True
1775325037.6302233,482.63,195.236,2631.459,12,True
1775325037.7384908,425.473,196.178,2789.85,13,True
1775325037.7704096,492.019,190.099,2421.71,11,True
1775325037.861791,996.095,201.809,3118.269,11,True
1775325038.0284927,511.405,202.452,2587.14,11,True
1775325039.3225803,486.3,208.387,2570.79,11,True
1775325040.9487813,606.059,190.823,2739.163,12,True
1775325041.0004754,440.41,208.326,2791.594,12,True
1775325041.0012057,597.197,188.91,2752.936,12,True
1775325041.0941598,530.609,191.139,2675.33,12,True
1775325041.2953987,443.875,204.008,2688.673,12,True
1775325041.5922701,565.646,193.643,2753.986,12,True
1775325041.6403148,565.669,192.06,2893.407,13,True
1775325041.8903115,634.709,199.833,2885.317,12,True
1775325042.2454367,1085.611,193.22,3530.402,13,True
1775325042.986596,640.03,204.565,2687.539,11,True
1775325043.2991862,434.353,205.383,2298.559,10,True
1775325043.5343,443.73,194.626,2585.35,12,True
1775325043.5995593,455.25,220.614,2505.27,10,True
1775325043.9153154,410.17,211.24,2322.902,10,True
1775325043.931785,748.194,216.649,2930.422,11,True
1775325043.9332008,503.494,193.756,2637.656,12,True
1775325044.397369,490.824,203.126,2756.87,12,True
1775325044.597927,597.797,190.335,2707.458,12,True
1775325044.8107882,447.911,190.998,2565.174,12,True
1775325045.2820847,435.855,206.345,2295.25,10,True
1775325046.0256588,433.701,204.564,2726.278,12,True
1775325046.2767026,416.477,204.858,2676.901,12,True
1775325046.4027464,544.236,189.921,2470.786,11,True
1775325046.4786224,932.018,167.484,2944.184,13,True
1775325046.626064,463.698,199.434,2710.602,12,True
1775325047.1228874,505.5,200.468,2524.773,11,True
1775325047.364893,593.894,203.65,3431.532,12,True
1775325047.3714125,412.677,194.734,2560.458,12,True
1775325047.9885218,422.413,200.858,2706.22,12,True
1775325048.070684,1475.859,198.937,3673.123,12,True
1775325048.658995,453.219,193.84,2633.161,12,True
1775325048.7598848,424.192,193.158,2356.967,11,True
1775325048.7608945,401.617,208.595,2281.794,10,True
1775325049.257067,461.828,210.53,2630.786,11,True
1775325049.8061748,546.619,192.337,2683.123,12,True
1775325050.1524186,598.82,194.627,2787.357,12,True
1775325050.18913,493.217,198.871,2817.54,12,True
1775325050.3511226,1039.752,234.26,4074.25,12,True
1775325050.4517627,415.651,204.675,2463.033,11,True
1775325050.659979,436.878,190.863,2589.137,12,True
1775325051.2449832,537.198,189.122,2483.896,11,True
1775325051.4636233,597.85,198.74,2804.463,12,True
1775325051.571182,418.688,197.253,2811.162,13,True
1775325051.8822343,400.152,200.479,2625.024,12,True
1775325052.0776494,446.432,200.507,2271.298,10,True
1775325052.6573064,502.249,198.6,2504.751,11,True
1775325053.1875272,602.125,196.88,2998.226,13,True
1775325053.5699556,502.889,214.819,2909.828,12,True
1775325053.6694033,1331.884,196.038,3318.12,11,True
1775325053.7723546,420.444,190.127,2527.23,12,True
1775325054.1218526,1334.535,197.91,3669.935,12,True
1775325054.128205,633.759,202.38,2664.326,11,True
1775325054.220976,404.882,200.448,2649.612,12,True
1775325054.5180593,454.74,212.069,2635.625,11,True
1775325054.8185055,610.493,193.515,2740.705,12,True
1775325055.457526,526.974,205.01,2800.038,12,True
1775325055.9074023,557.052,192.571,2719.727,12,True
1775325056.403947,406.675,203.394,2281.919,10,True
1775325056.443947,452.536,207.926,2873.836,12,True
1775325056.4473162,490.033,200.556,2318.951,10,True
1775325056.5534298,489.619,205.059,2780.885,12,True
1775325056.652152,651.992,192.659,2982.566,13,True
1775325056.947617,597.765,190.716,2726.48,12,True
1775325057.202018,401.691,202.989,2683.809,12,True
1775325057.4947612,493.136,192.276,2675.827,12,True
1775325058.116009,400.556,204.004,2658.266,12,True
1775325058.5092692,428.448,195.156,2601.708,12,True
1775325058.7283778,402.625,207.334,2284.26,10,True
1775325059.0236256,452.436,190.679,2576.147,12,True
1775325059.076672,438.498,197.7,2672.537,12,True
1775325059.2234676,445.55,200.496,2669.858,12,True
1775325059.2787983,381.74,203.756,2626.482,12,True
1775325059.732381,447.492,192.967,2784.58,13,True
1775325059.8816986,499.809,197.457,2679.56,12,True
1775325060.372694,600.515,203.199,2877.782,12,True
1775325060.593418,403.374,205.602,2477.223,11,True
1775325061.1651647,408.808,204.207,2655.734,12,True
1775325061.6612892,549.889,192.911,2932.731,13,True
1775325061.6711519,410.9,198.26,2594.323,12,True
1775325061.7606974,780.717,188.857,2537.047,10,True
