timestamp,elapsed_s,rss_mb,cpu_percent
1775331247.348,0.0,185.25,0.0
1775331248.349,1.001,185.25,0.0
1775331249.349,2.001,185.25,0.0
1775331250.349,3.001,185.25,43.0
1775331251.35,4.002,185.25,2.0
1775331252.35,5.002,185.25,0.0
1775331253.35,6.002,185.25,42.0
1775331254.351,7.002,185.25,2.0
1775331255.351,8.003,185.25,14.0
1775331256.351,9.003,185.25,28.0
1775331257.352,10.003,185.25,3.0
1775331258.352,11.004,185.25,32.0
1775331259.352,12.004,185.25,9.0
1775331260.353,13.005,185.25,2.0
1775331261.353,14.005,185.25,41.0
1775331262.354,15.005,185.25,3.0
1775331263.354,16.006,185.25,3.0
1775331264.826,17.477,185.25,39.0
1775331265.826,18.478,185.25,3.0
1775331266.826,19.478,185.25,5.0
1775331267.827,20.478,185.25,40.0
1775331268.827,21.479,185.25,3.0
1775331269.827,22.479,185.25,18.0
1775331270.828,23.48,185.25,22.0
1775331271.828,24.48,185.25,6.0
1775331272.829,25.481,185.25,36.0
1775331273.829,26.481,185.25,4.0
1775331274.83,27.481,185.25,3.0
1775331275.83,28.482,185.25,38.0
1775331276.83,29.482,185.25,5.0
1775331277.831,30.483,185.25,10.0
1775331278.831,31.483,185.25,32.0
1775331279.832,32.483,185.25,1.0
1775331280.832,33.484,185.25,40.0
1775331281.833,34.484,185.25,5.0
1775331282.833,35.485,185.25,10.0
1775331283.833,36.485,185.25,33.0
1775331284.834,37.485,185.25,2.0
1775331285.834,38.486,185.25,15.0
1775331286.834,39.486,185.25,27.0
1775331287.835,40.487,185.25,10.0
1775331288.835,41.487,185.25,34.0
1775331289.836,42.488,185.25,10.0
1775331290.836,43.488,185.25,15.0
1775331291.837,44.489,185.25,26.0
1775331292.837,45.489,185.25,16.0
1775331293.838,46.489,185.25,3.0
1775331294.838,47.49,185.25,26.0
1775331295.838,48.49,185.25,15.0
1775331297.308,49.959,185.25,23.0
1775331298.308,50.96,185.25,19.0
1775331299.308,51.96,185.25,3.0
1775331300.309,52.961,185.25,25.0
1775331301.309,53.961,185.25,19.0
1775331302.31,54.962,185.25,2.0
1775331303.31,55.962,185.25,39.0
1775331304.311,56.963,185.25,4.0
1775331305.311,57.963,185.25,25.0
1775331306.311,58.963,185.25,19.0
1775331307.312,59.964,185.25,3.0
1775331308.312,60.964,185.25,37.0
1775331309.313,61.965,185.25,3.0
1775331310.313,62.965,185.25,9.0
1775331311.314,63.966,185.25,21.0
