timestamp,elapsed_s,rss_mb,cpu_percent
1775331791.223,0.0,178.18,0.0
1775331792.224,1.001,178.18,0.0
1775331793.225,2.002,178.18,0.0
1775331794.226,3.003,178.18,51.0
1775331795.226,4.003,178.18,62.0
1775331796.227,5.004,178.18,3.0
1775331797.227,6.004,178.18,3.0
1775331798.227,7.004,170.69,90.0
1775331799.228,8.005,170.69,3.0
1775331800.228,9.005,170.69,8.0
1775331801.228,10.005,170.69,67.0
1775331802.229,11.006,170.69,24.0
1775331803.229,12.007,170.69,9.0
1775331804.23,13.007,170.69,43.0
1775331805.23,14.007,170.69,45.0
1775331806.231,15.008,170.69,7.0
1775331807.231,16.008,170.69,28.0
1775331808.232,17.009,170.69,69.0
1775331809.232,18.009,170.69,5.0
1775331810.232,19.009,170.69,8.0
1775331811.233,20.01,170.69,94.0
1775331812.233,21.01,170.69,5.0
1775331813.234,22.011,170.69,6.0
1775331814.234,23.011,170.69,70.0
1775331815.234,24.011,170.69,24.0
1775331816.235,25.012,170.69,6.0
1775331817.241,26.018,170.69,39.7
1775331818.25,27.027,170.69,55.5
1775331819.255,28.032,170.69,6.0
1775331820.255,29.032,170.69,10.0
1775331821.256,30.033,170.69,85.9
1775331822.257,31.034,170.69,8.0
1775331823.258,32.035,170.69,4.0
1775331824.258,33.035,170.69,72.0
1775331825.259,34.036,170.69,21.0
1775331826.259,35.036,170.69,9.0
1775331827.259,36.036,170.69,48.0
1775331828.26,37.037,170.69,45.0
1775331829.26,38.037,170.69,8.0
1775331830.261,39.038,170.69,21.0
1775331831.261,40.038,173.82,77.0
1775331832.262,41.039,173.82,5.0
1775331833.262,42.039,173.82,17.0
1775331834.262,43.039,173.82,87.0
1775331835.263,44.04,173.82,9.0
1775331836.263,45.04,173.82,11.0
1775331837.264,46.041,173.82,63.0
1775331838.264,47.041,173.82,28.0
1775331839.264,48.041,173.82,10.0
1775331840.265,49.042,173.82,43.0
1775331841.265,50.042,180.94,53.0
1775331842.266,51.043,180.94,3.0
1775331843.266,52.043,188.32,22.0
1775331844.266,53.043,196.44,82.0
1775331845.267,54.044,196.44,3.0
1775331846.267,55.044,196.44,9.0
1775331847.268,56.045,222.44,88.0
1775331848.268,57.045,222.82,12.0
1775331849.276,58.053,222.82,8.9
1775331850.28,59.057,222.82,52.8
1775331851.28,60.057,222.82,41.0
1775331852.283,61.06,222.82,9.0
1775331853.283,62.06,231.44,26.0
1775331854.285,63.062,240.07,66.9
