timestamp,ttft_ms,tpot_ms,total_time_ms,token_count,success
1775334137.257563,1901.913,184.119,4111.647,13,True
1775334137.2582357,1901.742,184.105,4111.967,13,True
1775334137.2586775,1901.141,184.193,4111.507,13,True
1775334137.258817,1901.388,184.22,4112.048,13,True
1775334137.260084,1900.038,184.132,4111.232,13,True
1775334137.260365,1900.157,184.165,4111.965,13,True
1775334137.2605622,1900.878,184.178,4113.005,13,True
1775334137.3890047,1914.18,192.662,4243.868,13,True
1775334137.389719,1896.023,192.506,4222.501,13,True
1775334137.3899124,1896.564,192.48,4223.112,13,True
1775334137.3899846,1897.124,192.467,4223.641,13,True
1775334137.390039,1915.633,192.443,4242.095,13,True
1775334137.3900926,1955.558,192.43,4281.958,13,True
1775334137.3901486,1949.785,192.532,4277.649,13,True
1775334137.3902013,1948.853,192.515,4276.626,13,True
1775334137.390246,1948.219,192.491,4275.911,13,True
1775334137.3902876,1947.793,192.473,4275.374,13,True
1775334137.3903549,1947.459,192.448,4274.966,13,True
1775334137.3904138,1946.027,192.433,4273.48,13,True
1775334137.3904576,1945.511,192.407,4272.872,13,True
1775334137.3905008,1941.695,192.636,4271.893,13,True
1775334137.3905442,1941.08,192.632,4271.468,13,True
1775334137.3905866,1928.034,192.643,4258.653,13,True
1775334137.3906739,1915.285,192.656,4246.297,13,True
1775334137.390736,1914.774,192.663,4246.028,13,True
1775334137.4000185,1915.498,192.04,4238.29,13,True
1775334137.400168,1915.56,192.057,4238.851,13,True
1775334137.4002376,1915.808,192.058,4239.318,13,True
1775334137.4002895,1915.991,192.06,4239.715,13,True
1775334137.4003723,1916.054,192.075,4240.17,13,True
1775334137.4004495,1916.327,192.074,4240.647,13,True
1775334137.4005265,1916.531,192.076,4241.066,13,True
1775334137.4005992,1916.695,192.08,4241.491,13,True
1775334137.4006736,1916.629,192.104,4241.912,13,True
1775334137.400725,1916.943,192.103,4242.404,13,True
1775334137.4007711,1917.21,192.104,4242.854,13,True
1775334137.4008162,1917.419,192.107,4243.273,13,True
1775334137.400863,1917.388,192.129,4243.677,13,True
1775334137.4009097,1917.951,192.132,4244.457,13,True
1775334137.4009566,1918.203,192.135,4244.919,13,True
