timestamp,ttft_ms,tpot_ms,total_time_ms,token_count,success
1775323718.6387286,492.486,192.202,2646.76,12,True
1775323721.4548945,416.869,199.801,2815.951,13,True
1775323724.062765,401.595,195.897,2607.694,12,True
1775323726.5987492,520.583,201.393,2535.715,11,True
1775323729.0231981,451.836,194.07,2424.289,11,True
1775323731.6209333,408.903,192.578,2597.556,12,True
1775323734.3106513,427.158,196.998,2689.561,12,True
1775323737.2248309,789.999,192.992,2914.017,12,True
1775323739.9013045,495.702,197.886,2676.316,12,True
1775323745.5952263,3761.775,188.079,5693.755,11,True
1775323749.1066413,450.822,191.726,2610.109,12,True
1775323751.5682366,502.927,192.836,2461.421,11,True
1775323754.5264003,496.068,215.629,2957.997,12,True
1775323758.0397527,1830.334,150.049,3513.19,12,True
1775323760.78341,434.442,190.765,2743.485,13,True
1775323763.5628102,454.977,205.233,2779.21,12,True
1775323766.2939782,401.851,192.621,2730.978,13,True
1775323768.9859407,570.49,191.058,2691.772,12,True
1775323771.564443,510.494,206.077,2578.33,11,True
1775323774.3494096,498.56,198.993,2784.807,12,True
