Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
SSE,/api/inference/stream,500,0,2900,2887.5500663240346,2777.2514860007504,3035.041101000388,13.0,8.497642370950459,0.0,2900,2900,2900,2900,3000,3000,3000,3000,3000,3000,3000
,Aggregated,500,0,2900,2887.5500663240346,2777.2514860007504,3035.041101000388,13.0,8.497642370950459,0.0,2900,2900,2900,2900,3000,3000,3000,3000,3000,3000,3000
