Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
SSE,/api/inference/stream,102,0,2700,2848.22980230393,2167.6515369999834,5274.927810000008,11.735294117647058,1.6740650676893865,0.0,2700,2800,2900,3000,3300,3600,5000,5200,5300,5300,5300
,Aggregated,102,0,2700,2848.22980230393,2167.6515369999834,5274.927810000008,11.735294117647058,1.6740650676893865,0.0,2700,2800,2900,3000,3300,3600,5000,5200,5300,5300,5300
