timestamp,ttft_ms,tpot_ms,total_time_ms,token_count,success
1775331252.4286134,628.373,184.278,2840.112,13,True
1775331252.4309435,627.188,184.412,2841.427,13,True
1775331252.4315367,623.058,184.181,2835.108,13,True
1775331252.431649,623.172,184.201,2835.555,13,True
1775331252.4317896,636.439,184.206,2849.382,13,True
1775331252.4319017,632.309,184.231,2845.578,13,True
1775331252.4319963,631.301,184.253,2844.862,13,True
1775331252.4320588,630.372,184.277,2844.233,13,True
1775331252.432109,622.291,184.301,2836.435,13,True
1775331252.4321573,626.567,184.426,2842.238,13,True
1775331252.4362934,631.544,184.18,2847.309,13,True
1775331252.4364603,629.577,184.19,2845.735,13,True
1775331252.4367383,628.876,184.194,2845.507,13,True
1775331252.4370325,628.277,184.199,2845.384,13,True
1775331252.437265,622.943,184.207,2840.512,13,True
1775331252.4375298,627.288,184.573,2842.18,13,True
1775331252.437614,627.381,184.599,2842.586,13,True
1775331252.437675,627.461,184.624,2842.956,13,True
1775331252.437727,627.612,184.642,2843.329,13,True
1775331252.4377782,627.845,184.659,2843.76,13,True
1775331252.4378283,627.99,184.679,2844.145,13,True
1775331252.4378781,628.04,184.707,2844.538,13,True
1775331252.4379263,628.158,184.731,2844.938,13,True
1775331252.4379745,628.346,184.752,2845.375,13,True
1775331252.4380195,628.555,184.771,2845.82,13,True
1775331254.8591573,396.867,169.435,2430.39,13,True
1775331255.239757,597.871,184.204,2808.695,13,True
1775331255.2555656,596.902,184.142,2820.233,13,True
1775331255.2560794,600.211,184.124,2823.875,13,True
1775331255.258227,599.921,185.219,2825.568,13,True
1775331255.25873,599.87,185.197,2825.715,13,True
1775331255.2594032,599.717,185.291,2826.037,13,True
1775331255.2600827,599.471,184.702,2817.987,13,True
1775331255.2601514,599.56,184.716,2818.366,13,True
1775331255.2602003,599.676,184.721,2818.753,13,True
1775331255.2602427,600.058,184.736,2819.392,13,True
1775331255.2602851,600.191,184.741,2819.797,13,True
1775331255.2603252,600.613,184.753,2820.479,13,True
1775331255.2603664,600.701,184.758,2820.822,13,True
1775331255.2604065,600.733,184.77,2821.162,13,True
1775331255.2604449,600.843,184.783,2821.566,13,True
1775331255.2604825,600.748,184.81,2821.965,13,True
1775331255.2605202,600.526,184.858,2822.377,13,True
1775331255.2605567,603.334,184.889,2825.621,13,True
1775331255.2605946,603.671,184.891,2826.226,13,True
1775331255.2606323,584.361,184.896,2807.16,13,True
1775331255.2606704,584.473,184.903,2807.466,13,True
1775331255.2607074,599.694,185.263,2827.018,13,True
1775331255.2655447,589.159,184.765,2812.722,13,True
1775331255.2665145,599.389,184.779,2824.124,13,True
1775331257.2851517,217.277,184.037,2425.84,13,True
1775331258.0321212,556.934,184.045,2767.589,13,True
1775331258.0322957,557.431,184.029,2768.058,13,True
1775331258.0324025,557.981,184.015,2768.515,13,True
1775331258.0325022,563.276,184.002,2773.707,13,True
1775331258.0326004,564.05,183.982,2774.302,13,True
1775331258.0326962,558.857,184.596,2776.537,13,True
1775331258.0327928,559.53,184.586,2777.149,13,True
1775331258.0328884,574.057,184.693,2793.006,13,True
1775331258.0361571,558.919,184.006,2772.534,13,True
1775331258.0367746,559.3,183.998,2773.393,13,True
1775331258.0373251,559.673,183.991,2774.197,13,True
1775331258.037424,560.061,183.948,2774.56,13,True
1775331258.0374756,560.469,183.941,2774.904,13,True
1775331258.0375185,560.948,183.935,2775.313,13,True
1775331258.0375583,561.309,183.928,2775.601,13,True
1775331258.0375962,561.697,183.923,2775.92,13,True
1775331258.037663,562.136,183.914,2776.276,13,True
1775331258.0377243,562.56,183.907,2776.647,13,True
1775331258.037767,563.011,183.901,2777.028,13,True
1775331258.037808,560.699,184.12,2778.261,13,True
1775331258.037847,553.2,184.105,2770.531,13,True
1775331258.037886,553.96,184.09,2771.104,13,True
1775331258.0379417,555.998,184.076,2772.973,13,True
1775331258.037983,556.443,184.062,2773.252,13,True
1775331259.713199,218.239,184.107,2427.839,13,True
1775331260.829913,582.897,184.048,2791.505,13,True
1775331260.8491154,584.379,184.829,2806.068,13,True
1775331260.8497012,590.389,184.78,2811.011,13,True
1775331260.8497884,594.96,184.755,2815.533,13,True
1775331260.8498435,594.807,184.741,2815.311,13,True
1775331260.8498878,591.231,185.002,2815.079,13,True
1775331260.84993,590.991,184.974,2814.606,13,True
1775331260.8499699,590.856,184.94,2814.284,13,True
1775331260.8500113,588.736,184.917,2811.981,13,True
1775331260.850056,583.303,184.883,2806.374,13,True
1775331260.8501003,583.823,184.861,2806.725,13,True
1775331260.8542109,596.514,184.852,2821.246,13,True
1775331260.8544497,595.996,184.839,2820.85,13,True
1775331260.854648,595.738,184.817,2820.682,13,True
1775331260.8552232,587.03,184.805,2812.442,13,True
1775331260.8553495,587.464,184.782,2812.893,13,True
1775331260.8554099,587.893,184.77,2813.278,13,True
1775331260.8554583,588.281,184.747,2813.611,13,True
1775331260.8555012,586.079,184.952,2813.948,13,True
1775331260.8555737,586.605,184.921,2814.337,13,True
1775331260.8556547,587.659,184.893,2815.174,13,True
1775331260.8557005,588.494,184.86,2815.836,13,True
1775331260.8557425,589.237,184.839,2816.412,13,True
1775331260.855784,589.823,184.803,2816.764,13,True
1775331262.1400754,217.953,184.021,2426.641,13,True
1775331263.2646317,388.199,170.521,2434.559,13,True
1775331263.6401262,577.529,184.235,2788.695,13,True
1775331263.6606598,574.472,185.38,2802.755,13,True
1775331263.660763,574.313,185.361,2802.552,13,True
1775331263.6616845,577.629,185.247,2803.004,13,True
1775331263.6618893,584.393,185.243,2810.106,13,True
1775331263.6619968,582.85,185.269,2809.023,13,True
1775331263.6620905,582.292,185.27,2808.757,13,True
1775331263.6621826,581.82,185.276,2808.516,13,True
1775331263.6622586,586.047,185.282,2813.073,13,True
1775331263.662311,584.918,185.292,2812.176,13,True
1775331263.6623595,584.425,185.287,2811.853,13,True
1775331263.6624072,574.12,185.294,2801.733,13,True
1775331263.6624522,574.097,185.309,2802.095,13,True
1775331263.6625452,574.292,185.323,2802.614,13,True
1775331263.6626184,574.361,185.346,2802.996,13,True
1775331263.662666,574.524,185.332,2803.353,13,True
1775331263.6627088,574.364,185.364,2803.7,13,True
1775331263.6627502,576.171,185.36,2805.668,13,True
1775331263.6627944,576.292,185.376,2806.065,13,True
1775331263.6628356,577.052,185.352,2806.756,13,True
1775331263.6629012,575.165,185.388,2805.4,13,True
1775331263.662966,581.971,185.363,2812.145,13,True
1775331263.663014,581.782,185.348,2811.891,13,True
1775331265.040294,218.11,184.231,2428.908,13,True
1775331266.163149,218.325,184.067,2427.164,13,True
1775331266.5460434,382.564,170.975,2434.636,13,True
1775331266.9096868,562.343,184.235,2773.191,13,True
1775331266.9103458,561.494,184.218,2772.833,13,True
1775331266.9112782,561.241,184.184,2773.119,13,True
1775331266.9122114,560.608,184.107,2771.834,13,True
1775331266.912292,560.552,184.14,2772.232,13,True
1775331266.9123492,560.74,184.154,2772.619,13,True
1775331266.9124296,561.205,184.098,2773.327,13,True
1775331266.912483,561.171,184.133,2773.706,13,True
1775331266.9125311,561.232,184.153,2774.038,13,True
1775331266.9125774,562.477,184.169,2775.499,13,True
1775331266.9154294,567.893,184.055,2780.592,13,True
1775331266.9155166,566.973,184.082,2780.057,13,True
1775331266.9155734,566.52,184.047,2779.797,13,True
1775331266.915623,560.183,184.062,2773.663,13,True
1775331266.9156673,560.058,184.101,2774.022,13,True
1775331266.9157093,560.069,184.133,2774.388,13,True
1775331266.9157524,560.309,184.15,2774.785,13,True
1775331266.9157915,560.469,184.169,2775.122,13,True
1775331266.915843,571.584,184.36,2783.919,13,True
1775331266.9158945,570.809,184.391,2783.515,13,True
1775331266.9159703,568.841,184.413,2781.806,13,True
1775331266.9160302,568.353,184.429,2781.51,13,True
1775331267.4703224,218.457,184.284,2429.889,13,True
1775331268.5890512,217.038,184.059,2425.772,13,True
1775331268.9760995,220.898,184.059,2429.899,13,True
1775331269.6803312,552.524,184.202,2762.977,13,True
1775331269.680493,555.422,184.209,2765.945,13,True
1775331269.6805649,553.648,184.204,2764.107,13,True
1775331269.680623,556.914,184.198,2767.302,13,True
1775331269.6806781,557.299,184.414,2770.274,13,True
1775331269.6807325,558.112,184.403,2770.96,13,True
1775331269.6848378,557.483,184.201,2769.775,13,True
