timestamp,elapsed_s,rss_mb,cpu_percent
1775325018.656,0.0,63.25,0.0
1775325019.657,1.001,63.25,0.0
1775325020.657,2.001,63.25,0.0
1775325021.657,3.002,63.38,4.0
1775325022.658,4.002,63.5,2.0
1775325023.658,5.002,63.5,3.0
1775325024.658,6.003,63.63,5.0
1775325025.659,7.003,63.63,2.0
1775325026.659,8.003,63.63,4.0
1775325027.659,9.004,63.75,4.0
1775325028.66,10.004,63.75,3.0
1775325029.66,11.004,63.75,5.0
1775325030.66,12.005,63.75,3.0
1775325031.661,13.005,63.75,3.0
1775325032.661,14.005,63.75,5.0
1775325033.661,15.006,63.75,4.0
1775325034.662,16.006,63.75,4.0
1775325035.662,17.007,63.75,4.0
1775325036.663,18.007,63.75,3.0
1775325037.663,19.007,63.75,5.0
1775325038.663,20.008,63.75,4.0
1775325039.664,21.008,63.75,5.0
1775325041.641,22.985,63.75,6.0
1775325042.641,23.985,63.75,3.0
1775325043.641,24.986,63.75,4.0
1775325044.642,25.986,63.75,4.0
1775325045.642,26.987,63.75,3.0
1775325046.643,27.987,63.75,5.0
1775325047.643,28.987,63.75,3.0
1775325048.643,29.988,63.75,4.0
1775325049.644,30.988,63.75,4.0
1775325050.644,31.989,63.75,3.0
1775325051.645,32.989,63.75,4.0
1775325052.645,33.989,63.75,4.0
1775325053.645,34.99,63.75,3.0
1775325054.646,35.99,63.75,4.0
1775325055.646,36.99,63.75,4.0
1775325056.646,37.991,63.75,5.0
1775325057.647,38.991,63.75,3.0
1775325058.647,39.991,63.75,4.0
1775325059.647,40.992,63.75,4.0
1775325060.648,41.992,63.75,5.0
1775325061.648,42.993,63.75,2.0
1775325062.649,43.993,63.75,4.0
1775325063.649,44.993,63.75,4.0
1775325064.65,45.994,63.75,4.0
1775325065.65,46.994,63.75,3.0
1775325066.65,47.994,63.75,3.0
1775325067.65,48.995,63.75,5.0
1775325068.651,49.995,63.75,3.0
1775325069.651,50.995,63.75,4.0
1775325070.652,51.996,63.75,3.0
1775325071.652,52.996,63.75,5.0
1775325072.652,53.997,63.75,4.0
1775325074.641,55.985,63.75,3.0
1775325075.641,56.986,63.75,4.0
1775325076.642,57.986,63.75,3.0
1775325077.642,58.987,63.75,5.0
1775325078.643,59.987,63.75,3.0
1775325079.643,60.987,63.75,4.0
1775325080.644,61.988,63.75,3.0
1775325081.644,62.988,63.75,3.0
1775325082.644,63.989,63.75,4.0
1775325083.645,64.989,63.75,3.0
