timestamp,ttft_ms,tpot_ms,total_time_ms,token_count,success
1775324790.6332405,553.06,205.208,2419.116,10,True
1775324790.7703707,615.698,190.3,2558.449,11,True
1775324790.9200664,513.242,199.038,2704.927,12,True
1775324790.920215,564.239,195.03,2709.591,12,True
1775324790.9243104,456.954,204.304,2710.688,12,True
1775324790.9327736,559.946,195.179,2719.691,12,True
1775324791.0158334,712.577,189.786,2804.471,12,True
1775324791.0606437,563.859,205.043,2846.028,12,True
1775324791.3317378,827.437,190.839,3119.199,13,True
1775324791.3355832,826.62,199.607,3133.8,12,True
1775324793.2041676,405.435,196.434,2570.768,12,True
1775324793.5112216,564.229,197.013,2740.672,12,True
1775324793.5484707,499.415,190.474,2624.032,12,True
1775324793.7019098,411.387,197.464,2781.627,13,True
1775324793.7026694,412.194,191.905,2769.765,13,True
1775324793.8261328,504.185,203.154,2765.344,12,True
1775324793.9013958,898.383,189.01,2980.568,12,True
1775324793.9119885,486.623,189.122,2580.096,12,True
1775324794.2011814,820.294,203.83,2865.458,11,True
1775324795.9110713,2686.172,199.203,4895.081,12,True
1775324796.0883389,426.433,190.492,2576.961,12,True
1775324796.088973,497.558,198.845,2884.691,13,True
1775324796.089135,485.991,204.914,2540.54,11,True
1775324796.192909,393.807,209.589,2280.773,10,True
1775324796.2298543,497.819,200.786,2527.061,11,True
1775324796.5353987,516.018,190.122,2633.859,12,True
1775324796.9378788,631.779,217.792,3235.703,12,True
1775324796.9839861,497.216,203.556,2782.668,12,True
1775324797.501666,1495.263,196.578,3675.377,12,True
1775324798.5729337,393.048,192.77,2661.696,12,True
1775324798.6188602,372.261,199.536,2388.847,11,True
1775324798.780226,545.143,204.093,2587.188,11,True
1775324798.8741384,434.735,191.695,2784.881,13,True
1775324798.8742726,695.836,189.694,2784.684,12,True
1775324798.9100924,604.588,199.09,2821.636,12,True
1775324799.385459,689.809,195.029,2849.868,12,True
1775324799.7678864,471.326,192.18,2829.87,13,True
1775324799.86659,498.806,193.879,2882.418,13,True
1775324800.1650364,511.912,191.003,2663.21,12,True
1775324801.3583426,403.212,193.612,2785.19,13,True
1775324801.394752,452.977,192.065,2775.75,13,True
1775324801.4654026,400.78,195.127,2555.166,12,True
1775324801.5071633,496.762,190.829,2632.235,12,True
1775324801.5605314,496.162,194.0,2686.051,12,True
1775324802.0548475,514.421,195.839,2669.232,12,True
1775324802.1826968,642.254,220.911,3402.298,12,True
1775324802.2540982,446.552,203.898,2486.074,11,True
1775324802.651667,497.631,203.698,2784.939,12,True
1775324803.5480807,1530.757,198.798,3382.824,10,True
1775324803.657447,416.677,208.128,2298.902,10,True
1775324804.0465403,426.62,190.864,2580.982,12,True
1775324804.6968758,499.299,191.733,2641.887,12,True
1775324804.967527,518.017,205.969,2784.692,12,True
1775324804.9680998,1357.058,192.963,3573.241,12,True
1775324805.1616483,545.197,196.747,2907.402,13,True
1775324805.1622486,499.378,200.988,2510.453,11,True
1775324806.0396059,594.814,314.967,4478.945,13,True
1775324806.238528,395.807,198.551,2580.933,12,True
1775324806.3418527,2837.164,180.826,4834.558,12,True
1775324806.4398465,796.946,203.17,2891.596,11,True
1775324806.834893,434.406,209.902,2788.225,12,True
1775324807.3549361,421.409,195.103,2387.282,11,True
1775324807.4327989,492.774,203.763,2735.746,12,True
1775324808.494424,492.95,218.96,2596.707,10,True
1775324808.8592644,596.518,197.102,2767.392,12,True
1775324809.0580745,678.595,201.178,2966.763,12,True
1775324809.5843303,496.638,190.122,2615.066,12,True
1775324809.8584845,535.449,195.604,2690.301,12,True
1775324810.004701,394.3,193.63,2733.143,13,True
1775324810.083481,594.339,199.053,2713.988,11,True
1775324810.2909317,552.264,194.136,2526.398,11,True
1775324810.9499655,405.382,192.964,2587.446,12,True
1775324811.0505362,391.686,190.959,2555.867,12,True
1775324811.2500386,671.649,190.851,2965.44,13,True
1775324811.3724692,400.162,190.461,2513.051,12,True
1775324812.2808354,570.014,190.207,2696.323,12,True
