Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
SSE,/api/inference/stream,102,0,2700,2831.9119218235314,2114.1069189998234,5998.863642999822,11.843137254901961,1.6910293711596924,0.0,2700,2800,2900,2900,3100,3500,4500,4800,6000,6000,6000
,Aggregated,102,0,2700,2831.9119218235314,2114.1069189998234,5998.863642999822,11.843137254901961,1.6910293711596924,0.0,2700,2800,2900,2900,3100,3500,4500,4800,6000,6000,6000
