timestamp,ttft_ms,tpot_ms,total_time_ms,token_count,success
1775316447.8291714,1871.452,184.287,4083.52,13,True
1775316447.8311956,1874.934,184.141,4086.749,13,True
1775316447.8319168,1881.407,183.971,4091.097,13,True
1775316447.8320706,1881.06,183.973,4090.897,13,True
1775316447.8321972,1880.455,183.976,4090.407,13,True
1775316447.8323,1880.056,183.978,4090.098,13,True
1775316447.8324184,1879.552,183.98,4089.697,13,True
1775316447.8325677,1879.054,183.98,4089.332,13,True
1775316447.8327196,1875.658,184.234,4089.099,13,True
1775316447.832817,1875.387,184.233,4088.867,13,True
1775316447.8374124,1905.316,184.087,4120.705,13,True
1775316447.8376036,1894.019,184.055,4109.484,13,True
1775316447.8377097,1881.796,183.999,4097.315,13,True
1775316447.8661246,1906.823,185.549,4150.057,13,True
1775316447.866802,1875.823,184.525,4105.973,13,True
1775316447.8669856,1876.212,184.511,4106.536,13,True
1775316447.8671088,1918.52,185.45,4160.651,13,True
1775316447.8671763,1913.926,185.455,4156.351,13,True
1775316447.8672285,1912.444,185.473,4155.194,13,True
1775316447.8672774,1911.371,185.497,4154.62,13,True
1775316447.8673239,1910.65,185.507,4154.125,13,True
1775316447.8673692,1909.84,185.513,4153.601,13,True
1775316447.8674145,1908.456,185.528,4152.494,13,True
1775316447.86746,1907.672,185.531,4151.971,13,True
1775316447.8726985,1894.415,184.111,4117.332,13,True
1775316447.872822,1894.555,184.115,4117.787,13,True
1775316447.87289,1894.72,184.12,4118.214,13,True
1775316447.8729432,1894.829,184.128,4118.584,13,True
1775316447.8729918,1894.962,184.132,4118.951,13,True
1775316447.8730426,1895.053,184.138,4119.284,13,True
1775316447.8730888,1895.167,184.144,4119.645,13,True
1775316447.8731341,1895.272,184.152,4120.024,13,True
1775316447.8731785,1895.327,184.158,4120.345,13,True
1775316447.8732245,1895.426,184.163,4120.683,13,True
1775316447.8732684,1895.55,184.169,4121.048,13,True
1775316447.8733113,1895.641,184.176,4121.401,13,True
1775316447.8733542,1895.722,184.182,4121.721,13,True
1775316447.8733988,1895.858,184.188,4122.088,13,True
1775316447.8734424,1895.996,184.191,4122.429,13,True
1775316447.8734865,1896.005,184.21,4122.834,13,True
1775316447.8735309,1896.159,184.217,4123.244,13,True
1775316447.8735769,1896.288,184.222,4123.609,13,True
1775316447.873621,1896.767,184.234,4124.315,13,True
1775316447.873666,1897.664,184.228,4125.444,13,True
1775316447.8737135,1897.855,184.237,4125.874,13,True
1775316447.873757,1898.037,184.25,4126.299,13,True
1775316447.8738027,1898.241,184.244,4126.742,13,True
1775316447.8738472,1898.486,184.249,4127.225,13,True
1775316447.873894,1898.727,184.254,4127.708,13,True
1775316447.873942,1904.696,184.26,4133.932,13,True
1775316447.8739882,1904.751,184.261,4134.253,13,True
1775316447.8740332,1904.835,184.267,4134.595,13,True
1775316447.8740778,1904.982,184.273,4134.983,13,True
1775316447.8741233,1905.124,184.279,4135.365,13,True
1775316447.8741665,1905.316,184.279,4135.733,13,True
1775316447.8742101,1905.335,184.292,4136.079,13,True
1775316447.874259,1905.667,184.278,4136.427,13,True
1775316447.8743253,1906.037,184.266,4136.828,13,True
1775316447.8743918,1905.349,184.337,4137.2,13,True
1775316447.8744402,1905.419,184.343,4137.531,13,True
1775316447.8744876,1905.413,184.361,4137.917,13,True
1775316447.874533,1905.613,184.367,4138.368,13,True
1775316447.8745768,1905.717,184.373,4138.716,13,True
1775316447.8746207,1905.799,184.381,4139.068,13,True
1775316447.8746657,1905.989,184.387,4139.507,13,True
1775316447.8747108,1906.189,184.393,4139.962,13,True
1775316447.8747566,1906.291,184.402,4140.36,13,True
1775316447.8748033,1906.496,184.399,4140.774,13,True
1775316447.8748713,1906.803,184.412,4141.437,13,True
1775316447.8749316,1906.984,184.421,4141.919,13,True
1775316447.8749833,1907.082,184.435,4142.365,13,True
1775316447.8750317,1907.559,184.441,4143.095,13,True
1775316447.8750784,1907.719,184.449,4143.522,13,True
1775316447.8751204,1907.955,184.454,4143.965,13,True
1775316447.8751652,1908.218,184.464,4144.432,13,True
1775316447.8752086,1908.594,184.469,4145.15,13,True
1775316447.8752522,1908.908,184.48,4145.708,13,True
1775316447.8753033,1878.278,184.48,4115.293,13,True
1775316447.8753517,1878.39,184.493,4115.655,13,True
1775316447.875398,1908.841,184.496,4146.356,13,True
1775316447.8754458,1909.125,184.507,4146.875,13,True
1775316447.875492,1873.241,184.525,4111.416,13,True
1775316447.8755376,1873.42,184.54,4111.862,13,True
1775316447.875581,1873.606,184.543,4112.294,13,True
1775316447.8756242,1873.742,184.557,4112.689,13,True
1775316447.8756669,1874.364,184.555,4113.493,13,True
1775316447.8757105,1874.888,184.546,4113.996,13,True
