timestamp,ttft_ms,tpot_ms,total_time_ms,token_count,success
1775314429.3920681,666.38,184.655,2882.284,13,True
1775314429.3922496,662.465,184.695,2878.822,13,True
1775314429.3923297,661.438,184.727,2878.177,13,True
1775314429.3923903,660.78,184.739,2877.66,13,True
1775314429.3974354,663.43,184.245,2877.847,13,True
1775314429.3979845,662.435,184.176,2875.665,13,True
1775314429.3980994,662.735,184.171,2876.129,13,True
1775314429.398193,662.621,184.219,2876.664,13,True
1775314429.3984058,662.824,184.237,2877.274,13,True
1775314429.398475,662.958,184.258,2877.719,13,True
1775314429.3985214,663.088,184.233,2878.12,13,True
1775314429.3985643,663.287,184.229,2878.595,13,True
1775314429.402363,668.124,184.061,2883.13,13,True
1775314429.4025369,670.345,184.069,2885.719,13,True
1775314429.4027228,670.635,184.071,2886.393,13,True
1775314429.4030309,671.444,184.086,2887.72,13,True
1775314429.403156,669.327,184.088,2885.932,13,True
1775314429.4032402,668.628,184.101,2885.518,13,True
1775314429.403312,667.911,184.102,2885.059,13,True
1775314429.4034584,661.085,184.112,2878.528,13,True
1775314429.4035351,661.941,184.114,2879.673,13,True
1775314429.4035847,662.174,184.126,2880.142,13,True
1775314429.4036272,662.369,184.133,2880.635,13,True
1775314429.4036977,666.373,184.141,2884.924,13,True
1775314429.4037485,662.269,184.159,2881.077,13,True
1775314432.256832,651.54,184.398,2864.363,13,True
1775314432.2576334,651.039,184.399,2864.711,13,True
1775314432.2587748,650.656,184.399,2865.495,13,True
1775314432.259445,644.698,183.869,2853.012,13,True
1775314432.259541,645.467,183.87,2853.875,13,True
1775314432.2595985,645.8,183.87,2854.257,13,True
1775314432.2596447,646.173,183.87,2854.666,13,True
1775314432.2596889,646.514,183.785,2855.039,13,True
1775314432.259732,646.863,183.789,2855.418,13,True
1775314432.2597728,647.248,183.789,2855.831,13,True
1775314432.2598424,651.47,183.79,2860.107,13,True
1775314432.2598948,650.271,184.404,2866.309,13,True
1775314432.2636752,651.586,183.972,2864.29,13,True
1775314432.264903,651.954,183.972,2865.868,13,True
1775314432.2654195,652.397,183.948,2866.812,13,True
1775314432.2655294,653.516,183.948,2868.027,13,True
1775314432.2656038,632.275,183.948,2846.85,13,True
1775314432.265662,632.896,183.923,2847.515,13,True
1775314432.265713,643.034,183.929,2857.69,13,True
1775314432.2657595,643.359,183.935,2858.049,13,True
1775314432.2658038,643.723,183.937,2858.434,13,True
1775314432.265859,650.289,184.587,2865.349,13,True
1775314432.265909,650.051,184.582,2865.047,13,True
1775314432.2659605,649.534,184.584,2864.555,13,True
1775314432.266003,644.092,183.867,2858.989,13,True
1775314435.0788171,607.172,184.491,2821.09,13,True
1775314435.0789297,607.683,184.525,2822.0,13,True
1775314435.080289,601.558,184.183,2813.337,13,True
1775314435.0805233,602.079,184.209,2814.38,13,True
1775314435.0806825,601.522,184.221,2814.113,13,True
1775314435.0819523,601.439,184.16,2814.67,13,True
1775314435.082181,600.748,184.136,2812.551,13,True
1775314435.0822418,600.854,184.161,2812.918,13,True
1775314435.082288,600.998,184.181,2813.306,13,True
1775314435.082332,601.104,184.201,2813.67,13,True
1775314435.082374,601.093,184.233,2814.077,13,True
1775314435.0824125,601.305,184.251,2814.518,13,True
1775314435.08245,601.383,184.271,2814.86,13,True
1775314435.0876853,608.425,184.061,2824.91,13,True
1775314435.0877655,612.1,184.081,2828.876,13,True
1775314435.08782,600.487,184.1,2817.527,13,True
1775314435.0878663,600.648,184.118,2817.942,13,True
1775314435.0879083,610.317,184.108,2825.494,13,True
1775314435.0879498,610.35,184.134,2825.85,13,True
1775314435.087989,610.61,184.152,2826.341,13,True
1775314435.0880272,610.704,184.169,2826.665,13,True
1775314435.0880666,610.866,184.185,2827.049,13,True
1775314435.088106,611.029,184.202,2827.439,13,True
1775314435.0881445,611.194,184.22,2827.836,13,True
1775314435.088185,611.442,184.232,2828.254,13,True
1775314437.9035761,612.248,184.275,2824.101,13,True
1775314437.9050665,612.644,184.307,2826.074,13,True
1775314437.9071846,607.66,183.824,2816.296,13,True
1775314437.9076664,617.328,183.842,2826.545,13,True
1775314437.9077778,605.716,183.834,2815.034,13,True
1775314437.9079273,606.032,183.836,2815.485,13,True
1775314437.9080112,606.349,183.815,2815.874,13,True
1775314437.908087,606.694,183.819,2816.282,13,True
1775314437.9081707,617.028,183.821,2826.687,13,True
1775314437.9082959,607.07,183.822,2816.839,13,True
1775314437.9110377,610.337,183.932,2821.596,13,True
1775314437.9112313,610.446,183.942,2822.159,13,True
1775314437.911716,610.601,183.947,2822.997,13,True
1775314437.9120884,610.859,183.947,2823.75,13,True
1775314437.912167,614.64,183.956,2827.84,13,True
1775314437.9124324,614.742,183.963,2828.416,13,True
1775314437.9124982,614.875,183.977,2828.818,13,True
1775314437.9125497,615.216,183.967,2829.198,13,True
1775314437.9125981,615.315,183.992,2829.613,13,True
1775314437.9126425,613.341,183.988,2827.616,13,True
1775314437.9126844,612.808,183.965,2827.103,13,True
1775314437.9127374,609.796,184.386,2822.443,13,True
