timestamp,ttft_ms,tpot_ms,total_time_ms,token_count,success
1775316150.9575226,2137.458,184.241,4348.393,13,True
1775316150.9586582,2125.049,184.217,4336.914,13,True
1775316150.959788,2138.558,184.269,4351.27,13,True
1775316150.9602997,2156.835,184.098,4367.991,13,True
1775316150.960554,2156.022,184.102,4367.644,13,True
1775316150.9606338,2155.25,184.12,4367.142,13,True
1775316150.9606886,2154.062,184.138,4366.205,13,True
1775316150.9607365,2153.159,184.159,4365.581,13,True
1775316150.9607816,2125.157,184.182,4337.883,13,True
1775316150.9608269,2152.172,184.207,4365.235,13,True
1775316150.960869,2124.998,184.229,4338.341,13,True
1775316150.9665866,2164.295,184.146,4381.113,13,True
1775316150.9669368,2158.672,184.138,4376.044,13,True
1775316150.967136,2157.58,184.088,4375.371,13,True
1775316151.011445,2135.252,186.133,4385.61,13,True
1775316151.01212,2119.966,186.128,4369.75,13,True
1775316151.0122893,2120.485,186.133,4370.626,13,True
1775316151.0123827,2120.752,186.145,4371.185,13,True
1775316151.0125313,2136.905,186.152,4387.749,13,True
1775316151.012655,2137.023,186.158,4388.203,13,True
1775316151.012721,2137.175,186.173,4388.681,13,True
1775316151.012774,2137.559,186.182,4389.399,13,True
1775316151.012824,2135.917,186.172,4387.743,13,True
1775316151.0128727,2135.545,186.156,4387.4,13,True
1775316151.0129225,2138.879,186.139,4390.769,13,True
1775316151.0186975,2136.463,185.798,4379.79,13,True
1775316151.0188186,2136.938,185.806,4380.629,13,True
1775316151.0188932,2137.07,185.81,4381.03,13,True
1775316151.0189552,2137.223,185.816,4381.448,13,True
1775316151.01901,2137.34,185.821,4381.823,13,True
1775316151.019062,2137.483,185.825,4382.224,13,True
1775316151.0191169,2137.631,185.828,4382.627,13,True
1775316151.019171,2137.879,185.828,4383.133,13,True
1775316151.0192208,2138.078,185.831,4383.566,13,True
1775316151.0192697,2138.125,185.847,4383.984,13,True
1775316151.019319,2138.427,185.852,4384.528,13,True
1775316151.0193665,2138.671,185.856,4384.997,13,True
1775316151.0194128,2138.818,185.861,4385.372,13,True
1775316151.019459,2138.975,185.866,4385.76,13,True
1775316151.0195057,2139.148,185.872,4386.171,13,True
1775316151.019553,2139.339,185.877,4386.614,13,True
1775316151.0196002,2139.474,185.883,4387.015,13,True
1775316151.0196452,2139.606,185.887,4387.391,13,True
1775316151.0196896,2139.768,185.892,4387.793,13,True
1775316151.0197322,2139.918,185.898,4388.199,13,True
1775316151.0197783,2140.098,185.907,4388.675,13,True
1775316151.0198247,2140.256,185.912,4389.079,13,True
1775316151.0198731,2140.41,185.916,4389.46,13,True
1775316151.0199575,2140.593,185.919,4389.909,13,True
1775316151.0200124,2140.799,185.923,4390.363,13,True
1775316151.020059,2140.962,185.927,4390.756,13,True
1775316151.0201068,2141.189,185.931,4391.218,13,True
1775316151.0201538,2141.28,185.942,4391.628,13,True
1775316151.0202885,2141.631,185.959,4392.456,13,True
1775316151.0203495,2141.782,185.961,4392.847,13,True
1775316151.0204017,2141.954,185.963,4393.244,13,True
1775316151.020451,2142.121,185.966,4393.638,13,True
1775316151.0205097,2142.308,185.97,4394.065,13,True
1775316151.0205643,2142.432,185.972,4394.442,13,True
1775316151.020617,2146.99,185.977,4399.248,13,True
1775316151.0206678,2147.123,185.984,4399.642,13,True
1775316151.0207193,2147.36,185.987,4400.131,13,True
1775316151.020765,2147.66,185.991,4400.662,13,True
1775316151.0208116,2147.842,185.995,4401.082,13,True
1775316151.020858,2148.023,186.0,4401.489,13,True
1775316151.020908,2148.247,186.003,4401.94,13,True
1775316151.0209572,2148.574,186.006,4402.498,13,True
1775316151.0210097,2148.977,186.013,4403.147,13,True
1775316151.0210588,2149.125,186.016,4403.53,13,True
1775316151.021107,2149.295,186.02,4403.935,13,True
1775316151.021152,2149.483,186.024,4404.353,13,True
1775316151.0211964,2149.723,186.024,4404.777,13,True
1775316151.0212417,2149.877,186.031,4405.175,13,True
1775316151.0212848,2149.99,186.04,4405.592,13,True
1775316151.0213287,2150.026,186.056,4406.012,13,True
1775316151.0213714,2150.201,186.06,4406.419,13,True
1775316151.021416,2150.357,186.064,4406.813,13,True
1775316151.0214624,2150.448,186.074,4407.216,13,True
1775316151.0215147,2150.587,186.08,4407.624,13,True
1775316151.0217316,2150.82,186.083,4408.238,13,True
1775316151.021845,2150.944,186.09,4408.708,13,True
1775316151.0219183,2151.116,186.09,4409.109,13,True
1775316151.021975,2151.294,186.093,4409.526,13,True
1775316151.0220282,2151.562,186.097,4410.052,13,True
1775316151.0220828,2151.724,186.101,4410.458,13,True
1775316151.022135,2151.916,186.106,4410.887,13,True
1775316151.0221868,2152.142,186.111,4411.363,13,True
1775316151.0222418,2152.61,186.12,4412.143,13,True
1775316151.0223005,2152.871,186.124,4412.66,13,True
1775316151.0427065,2132.629,185.72,4397.525,13,True
1775316151.0428193,2132.828,185.732,4398.05,13,True
1775316151.0428874,2133.538,185.733,4399.033,13,True
1775316151.0429459,2133.689,185.737,4399.432,13,True
1775316151.0430224,2133.883,185.741,4399.875,13,True
1775316151.0430932,2134.089,185.746,4400.371,13,True
1775316151.0431519,2135.88,185.751,4402.433,13,True
1775316151.0432038,2136.016,185.757,4402.828,13,True
1775316151.0432525,2136.166,185.767,4403.272,13,True
1775316151.043303,2136.313,185.773,4403.675,13,True
1775316151.0433497,2136.438,185.78,4404.073,13,True
1775316153.6339533,1699.968,81.316,2676.297,13,True
1775316153.6345315,1699.248,81.292,2675.807,13,True
1775316155.0734723,1904.224,184.09,4113.573,13,True
1775316155.0747778,1899.14,184.224,4109.869,13,True
1775316155.0749424,1901.323,184.238,4112.208,13,True
1775316155.075077,1903.158,184.248,4114.164,13,True
1775316155.0777118,1897.896,184.359,4110.227,13,True
1775316155.077863,1897.504,184.37,4109.959,13,True
1775316155.0779355,1897.099,184.375,4109.612,13,True
1775316155.0779963,1903.056,184.379,4115.614,13,True
1775316155.0780528,1902.115,184.494,4116.056,13,True
1775316155.0781074,1902.451,184.5,4116.462,13,True
1775316155.0781527,1902.636,184.2,4116.85,13,True
1775316155.0781984,1899.574,184.212,4113.766,13,True
1775316155.1568818,1866.437,185.032,4145.319,13,True
1775316155.1575959,1824.994,184.817,4100.763,13,True
1775316155.1577137,1825.056,184.821,4101.169,13,True
1775316155.1578019,1824.986,184.842,4101.588,13,True
1775316155.1578844,1825.143,184.849,4101.977,13,True
1775316155.1579635,1825.493,184.827,4102.341,13,True
1775316155.158044,1825.89,184.821,4102.799,13,True
1775316155.1582654,1826.243,184.804,4103.35,13,True
1775316155.1583517,1826.915,184.797,4104.101,13,True
1775316155.1584113,1827.247,184.792,4104.479,13,True
1775316155.1584623,1865.246,185.018,4145.501,13,True
1775316155.1632187,1846.097,184.152,4110.421,13,True
1775316155.163432,1846.293,184.157,4111.012,13,True
1775316155.1635482,1846.538,184.161,4111.524,13,True
1775316155.16362,1846.67,184.166,4111.958,13,True
1775316155.1636734,1846.821,184.169,4112.363,13,True
1775316155.1637208,1846.947,184.178,4112.771,13,True
1775316155.1637692,1847.002,184.196,4113.215,13,True
1775316155.1638153,1847.175,184.202,4113.633,13,True
1775316155.163859,1847.486,184.209,4114.198,13,True
1775316155.1639028,1848.215,184.214,4115.16,13,True
1775316155.163947,1848.443,184.22,4115.624,13,True
1775316155.1639905,1848.691,184.225,4116.101,13,True
1775316155.1640322,1855.092,184.233,4122.761,13,True
1775316155.164077,1855.327,184.241,4123.265,13,True
1775316155.1641212,1855.479,184.248,4123.671,13,True
1775316155.1641638,1855.855,184.253,4124.268,13,True
1775316155.1642673,1856.389,184.26,4125.108,13,True
1775316155.1643198,1856.551,184.268,4125.529,13,True
1775316155.164368,1856.71,184.276,4125.948,13,True
1775316155.164414,1856.958,184.283,4126.44,13,True
1775316155.1644592,1857.052,184.297,4126.848,13,True
