timestamp,elapsed_s,rss_mb,cpu_percent
1775307435.523,0.0,67.87,0.0
1775307436.524,1.001,67.87,0.0
1775307437.524,2.001,67.87,1.0
1775307438.524,3.001,67.87,2.0
1775307439.525,4.002,67.87,2.0
1775307440.525,5.002,67.87,1.0
1775307441.526,6.003,67.87,4.0
1775307442.526,7.003,67.87,1.0
1775307443.528,8.005,67.87,2.0
1775307444.536,9.012,67.87,4.0
1775307445.539,10.016,67.87,1.0
1775307446.54,11.017,67.87,2.0
1775307447.546,12.022,67.87,2.0
1775307448.549,13.025,67.87,2.0
1775307449.55,14.027,67.87,2.0
1775307450.551,15.028,67.87,2.0
1775307451.551,16.028,67.87,2.0
1775307452.552,17.029,67.87,3.0
1775307453.552,18.029,67.87,2.0
1775307454.553,19.03,67.87,2.0
1775307455.553,20.03,67.87,2.0
1775307456.554,21.03,67.87,3.0
1775307457.554,22.031,67.87,2.0
1775307458.554,23.031,67.87,2.0
1775307459.555,24.031,67.87,1.0
1775307460.555,25.032,67.87,3.0
1775307461.556,26.032,67.87,2.0
1775307462.556,27.033,67.87,2.0
1775307463.557,28.034,67.87,3.0
1775307464.557,29.034,67.87,1.0
1775307465.558,30.034,67.87,3.0
1775307466.558,31.035,67.87,2.0
1775307467.558,32.035,67.87,2.0
1775307468.559,33.036,67.87,2.0
1775307469.559,34.036,67.87,2.0
1775307470.56,35.036,67.87,2.0
1775307471.56,36.037,67.87,2.0
1775307472.56,37.037,67.87,2.0
1775307473.562,38.039,67.87,3.0
1775307474.571,39.048,67.87,1.0
1775307475.573,40.05,67.87,2.0
1775307476.574,41.05,67.87,3.0
1775307477.575,42.052,67.87,1.0
1775307478.576,43.053,67.87,3.0
1775307479.577,44.054,67.87,1.0
1775307480.578,45.055,67.87,2.0
1775307481.579,46.056,67.87,2.0
1775307482.58,47.056,67.87,2.0
1775307483.581,48.058,67.87,2.0
1775307484.581,49.058,67.87,2.0
1775307485.582,50.059,67.87,2.0
1775307486.582,51.059,67.87,2.0
1775307487.582,52.059,67.87,2.0
1775307488.583,53.06,67.87,2.0
1775307489.583,54.06,67.87,2.0
1775307490.583,55.06,67.87,2.0
1775307491.584,56.061,67.87,2.0
1775307492.584,57.061,67.87,2.0
1775307493.585,58.062,67.87,2.0
1775307494.585,59.062,67.87,2.0
1775307495.586,60.063,67.99,3.0
1775307496.586,61.063,67.99,2.0
1775307497.587,62.064,67.99,2.0
1775307498.587,63.064,67.99,1.0
