timestamp,elapsed_s,rss_mb,cpu_percent
1775306994.385,0.0,64.74,0.0
1775306995.385,1.001,64.74,0.0
1775306996.386,2.001,64.74,0.0
1775306997.386,3.001,64.74,1.0
1775306998.387,4.002,64.74,0.0
1775306999.387,5.002,64.74,1.0
1775307000.387,6.003,64.74,1.0
1775307001.388,7.003,64.74,0.0
1775307002.388,8.003,64.74,1.0
1775307003.389,9.004,64.74,0.0
1775307004.389,10.004,64.74,0.0
1775307005.39,11.005,64.74,1.0
1775307006.39,12.005,64.74,0.0
1775307007.39,13.005,64.74,1.0
1775307008.391,14.006,64.74,0.0
1775307009.391,15.007,64.74,1.0
1775307010.392,16.007,64.74,0.0
1775307011.392,17.007,64.74,0.0
1775307012.393,18.008,64.74,1.0
1775307013.393,19.008,64.74,1.0
1775307014.393,20.009,64.74,0.0
1775307015.394,21.009,64.74,1.0
1775307016.394,22.009,64.74,0.0
1775307017.394,23.01,64.74,0.0
1775307018.403,24.018,64.74,1.0
1775307019.413,25.028,64.74,0.0
1775307020.43,26.045,64.74,1.0
1775307021.432,27.047,64.74,0.0
1775307022.438,28.053,64.74,1.0
1775307023.439,29.054,64.74,0.0
1775307024.442,30.058,64.74,1.0
1775307025.447,31.063,64.74,1.0
1775307026.451,32.067,64.74,0.0
1775307027.454,33.069,64.74,1.0
1775307028.455,34.071,64.74,0.0
1775307029.456,35.071,64.74,1.0
1775307030.456,36.071,64.74,0.0
1775307031.457,37.072,64.74,1.0
1775307032.457,38.072,64.74,0.0
1775307033.457,39.073,64.74,1.0
1775307034.458,40.073,64.74,1.0
1775307035.458,41.074,64.74,0.0
1775307036.459,42.074,64.74,0.0
1775307037.459,43.075,64.74,1.0
1775307038.461,44.076,64.74,1.0
1775307039.461,45.076,64.87,0.0
1775307040.462,46.077,64.87,1.0
1775307041.462,47.077,64.87,1.0
1775307042.463,48.078,64.87,0.0
1775307043.463,49.078,64.87,1.0
1775307044.463,50.079,64.87,0.0
1775307045.464,51.079,64.87,1.0
1775307046.465,52.08,64.87,0.0
1775307047.465,53.08,64.87,1.0
1775307048.466,54.081,64.87,0.0
1775307049.466,55.081,64.87,1.0
1775307050.466,56.082,64.87,0.0
1775307051.481,57.096,64.87,1.0
1775307052.503,58.118,64.87,0.0
1775307053.521,59.136,64.87,0.0
1775307054.523,60.138,64.87,1.0
1775307055.525,61.141,64.87,1.0
1775307056.526,62.141,64.87,0.0
1775307057.529,63.144,64.87,0.0
