Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
SSE,/api/inference/stream,1442,0,4100,3948.165772366836,2429.2040439995617,4354.849880999609,13.0,24.212581290245897,0.0,4100,4100,4100,4100,4200,4300,4300,4300,4400,4400,4400
,Aggregated,1442,0,4100,3948.165772366836,2429.2040439995617,4354.849880999609,13.0,24.212581290245897,0.0,4100,4100,4100,4100,4200,4300,4300,4300,4400,4400,4400
