Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
SSE,/api/inference/stream,20,0,2900,2939.2321109000477,2633.807342000182,3897.4110590002056,12.0,0.3402039299303699,0.0,2900,3000,3000,3000,3500,3900,3900,3900,3900,3900,3900
,Aggregated,20,0,2900,2939.2321109000477,2633.807342000182,3897.4110590002056,12.0,0.3402039299303699,0.0,2900,3000,3000,3000,3500,3900,3900,3900,3900,3900,3900
