Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
SSE,/api/inference/stream,193,0,2800,2989.002036611395,2356.8050709995987,6583.562111999981,11.880829015544041,3.277849511579772,0.0,2800,2900,3000,3100,3400,4100,5400,6200,6600,6600,6600
,Aggregated,193,0,2800,2989.002036611395,2356.8050709995987,6583.562111999981,11.880829015544041,3.277849511579772,0.0,2800,2900,3000,3100,3400,4100,5400,6200,6600,6600,6600
