Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
SSE,/api/inference/stream,1585,0,3600,3564.3817170390985,2427.876699999615,4458.451224998498,13.0,26.589028188620823,0.0,3600,3800,3900,3900,4100,4300,4300,4500,4500,4500,4500
,Aggregated,1585,0,3600,3564.3817170390985,2427.876699999615,4458.451224998498,13.0,26.589028188620823,0.0,3600,3800,3900,3900,4100,4300,4300,4500,4500,4500,4500
