timestamp,completed,e2e_pipeline_ms,stage1_ms,stage2_ms,stage3_ms,stage4_ms
1775299947.482677,True,2949.073,0.001,50.369,2898.671,0.002
1775299950.4324896,True,2948.905,0.0,50.267,2898.606,0.002
1775299953.3821552,True,2949.132,0.0,50.161,2898.942,0.002
1775299956.3316486,True,2948.627,0.0,50.301,2898.297,0.003
1775299959.2800636,True,2947.58,0.0,50.792,2896.759,0.003
1775299962.230541,True,2949.635,0.001,50.638,2898.969,0.003
1775299965.179148,True,2947.139,0.0,50.496,2896.59,0.002
1775299968.1296942,True,2950.324,0.0,50.344,2899.951,0.002
1775299971.0791836,True,2948.462,0.0,50.211,2898.222,0.002
1775299974.026364,True,2946.511,0.0,50.19,2896.294,0.002
1775299976.973886,True,2946.63,0.0,50.12,2896.479,0.002
1775299979.9228039,True,2948.127,0.0,50.175,2897.917,0.003
1775299982.880364,True,2956.719,0.0,50.232,2906.457,0.002
1775299985.828822,True,2947.597,0.001,50.266,2897.302,0.002
1775299988.77822,True,2948.608,0.0,50.194,2898.386,0.002
1775299991.73086,True,2951.739,0.0,50.969,2900.74,0.002
1775299994.6803367,True,2947.979,0.001,50.863,2897.087,0.002
1775299997.6263905,True,2945.906,0.0,50.365,2895.511,0.002
1775300000.5745306,True,2947.298,0.0,50.272,2896.992,0.002
1775300003.5250926,True,2949.746,0.001,50.296,2899.405,0.002
