timestamp,completed,e2e_pipeline_ms,stage1_ms,stage2_ms,stage3_ms,stage4_ms
1775252105.5242898,True,6137.428,0.001,51.055,6086.332,0.002
1775252108.0430791,True,2516.535,0.001,50.282,2466.221,0.001
1775252110.7735064,True,2728.701,0.0,50.131,2678.542,0.002
1775252113.5798533,True,2804.429,0.0,50.364,2754.035,0.002
1775252116.4674544,True,2885.715,0.0,50.204,2835.43,0.001
1775252119.589319,True,3119.72,0.0,50.143,3069.533,0.002
1775252122.2728057,True,2681.002,0.0,50.361,2630.573,0.001
1775252124.8987043,True,2624.165,0.0,50.177,2573.961,0.001
1775252127.6137135,True,2713.266,0.0,50.132,2663.106,0.002
1775252130.6290314,True,3013.567,0.0,50.291,2963.246,0.002
1775252133.353774,True,2722.898,0.0,50.159,2672.711,0.002
1775252136.0430202,True,2687.288,0.001,50.237,2637.023,0.001
1775252138.6294305,True,2584.309,0.0,50.342,2533.94,0.001
1775252141.5707402,True,2939.261,0.0,50.265,2888.969,0.001
1775252144.774405,True,2783.048,0.0,50.182,2732.84,0.001
1775252148.1057136,True,3329.16,0.0,50.233,3278.896,0.001
1775252151.0249999,True,2917.463,0.0,50.557,2866.878,0.001
1775252153.8102539,True,2783.32,0.001,50.374,2732.919,0.001
1775252156.69205,True,2879.923,0.0,50.326,2829.544,0.001
1775252159.3562,True,2662.122,0.001,50.249,2611.846,0.001
