Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/pipeline,18,0,14000,14787.579299777717,10098.786653999923,21181.495327999983,1626.5555555555557,0.30564113816474364,0.0,14000,16000,16000,16000,18000,21000,21000,21000,21000,21000,21000
,Aggregated,18,0,14000,14787.579299777717,10098.786653999923,21181.495327999983,1626.5555555555557,0.30564113816474364,0.0,14000,16000,16000,16000,18000,21000,21000,21000,21000,21000,21000
