Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/pipeline,20,0,30000,31008.570198400004,3019.8684290007805,58998.748657999386,1067.5,0.33870781577371367,0.0,32000,41000,47000,50000,56000,59000,59000,59000,59000,59000,59000
,Aggregated,20,0,30000,31008.570198400004,3019.8684290007805,58998.748657999386,1067.5,0.33870781577371367,0.0,32000,41000,47000,50000,56000,59000,59000,59000,59000,59000,59000
