Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/pipeline,19,0,2800,2974.4640160525273,2573.748412999521,3907.9737510000996,1607.578947368421,0.3334939151585111,0.0,2800,3000,3100,3300,3600,3900,3900,3900,3900,3900,3900
,Aggregated,19,0,2800,2974.4640160525273,2573.748412999521,3907.9737510000996,1607.578947368421,0.3334939151585111,0.0,2800,3000,3100,3300,3600,3900,3900,3900,3900,3900,3900
