timestamp,completed,e2e_pipeline_ms,stage1_ms,stage2_ms,stage3_ms,stage4_ms
1775299704.4329522,True,2952.83,0.001,50.865,2901.933,0.002
1775299707.378725,True,2945.08,0.0,50.634,2894.417,0.002
1775299710.3265717,True,2947.003,0.0,50.613,2896.361,0.002
1775299713.275465,True,2948.015,0.001,50.134,2897.853,0.003
1775299716.230894,True,2954.625,0.0,50.23,2904.365,0.002
1775299719.179898,True,2948.056,0.0,50.229,2897.799,0.002
1775299722.129409,True,2948.735,0.0,50.164,2898.542,0.003
1775299725.075867,True,2945.758,0.0,50.362,2895.369,0.002
1775299728.0224535,True,2945.787,0.0,50.148,2895.611,0.002
1775299730.9728532,True,2949.475,0.001,50.213,2899.23,0.002
1775299733.9225368,True,2948.715,0.001,50.615,2898.069,0.002
1775299736.8705714,True,2947.444,0.0,50.473,2896.942,0.002
1775299739.8198352,True,2948.475,0.0,50.124,2898.322,0.002
1775299742.767398,True,2946.563,0.001,50.187,2896.349,0.002
1775299745.7168229,True,2948.122,0.0,50.278,2897.814,0.002
1775299748.6699195,True,2952.531,0.0,50.968,2901.532,0.002
1775299751.618327,True,2947.557,0.001,50.198,2897.326,0.002
1775299754.5745647,True,2955.412,0.0,50.171,2905.212,0.002
1775299757.5254748,True,2949.879,0.001,50.19,2899.658,0.002
1775299760.4743142,True,2948.031,0.0,50.424,2897.576,0.002
