Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/pipeline,20,0,2800,2862.5657036500797,2457.533522999256,3349.8223619999408,1623.0,0.3493197033789418,0.0,2800,2900,3000,3000,3200,3300,3300,3300,3300,3300,3300
,Aggregated,20,0,2800,2862.5657036500797,2457.533522999256,3349.8223619999408,1623.0,0.3493197033789418,0.0,2800,2900,3000,3000,3200,3300,3300,3300,3300,3300,3300
