timestamp,completed,e2e_pipeline_ms,stage1_ms,stage2_ms,stage3_ms,stage4_ms
1775253119.2414942,True,2644.004,0.001,50.297,2593.674,0.001
1775253122.044517,True,2801.438,0.0,50.293,2751.117,0.002
1775253125.3542604,True,3309.811,0.0,50.179,3259.604,0.001
1775253127.8734858,True,2518.431,0.0,50.193,2468.211,0.001
1775253130.65923,True,2784.978,0.0,50.246,2734.706,0.001
1775253133.5940764,True,2933.339,0.0,50.452,2882.86,0.001
1775253136.255844,True,2661.49,0.0,50.395,2611.066,0.002
1775253138.88781,True,2631.091,0.0,50.196,2580.864,0.002
1775253142.1460881,True,3257.285,0.0,50.191,3207.064,0.001
1775253144.8715353,True,2724.616,0.0,50.957,2673.628,0.002
1775253147.558298,True,2685.785,0.0,50.34,2635.414,0.002
1775253150.1780107,True,2618.874,0.0,50.281,2568.567,0.001
1775253152.8311648,True,2652.248,0.0,50.292,2601.925,0.002
1775253156.416421,True,3584.31,0.0,50.218,3534.061,0.002
1775253159.7021992,True,3284.88,0.0,50.19,3234.66,0.001
1775253162.4679213,True,2764.892,0.0,50.208,2714.655,0.001
1775253165.8452268,True,3376.476,0.0,51.297,3325.151,0.001
1775253168.876833,True,3030.678,0.0,50.914,2979.733,0.002
1775253171.8330705,True,2955.205,0.0,50.589,2904.585,0.002
1775253174.4812572,True,2647.304,0.0,50.412,2596.864,0.001
