timestamp,completed,e2e_pipeline_ms,stage1_ms,stage2_ms,stage3_ms,stage4_ms
1775251923.6092129,True,18314.036,0.001,50.302,18263.704,0.001
1775251926.5064101,True,2894.694,0.0,50.347,2844.32,0.001
1775251929.8421206,True,3333.378,0.0,50.379,3282.964,0.002
1775251932.8737216,True,3029.643,0.001,50.312,2979.304,0.002
1775251935.5850322,True,2709.263,0.001,50.155,2659.076,0.001
1775251938.5075347,True,2920.53,0.0,50.215,2870.286,0.002
1775251941.4348683,True,2925.124,0.0,50.23,2874.866,0.002
1775251944.2499585,True,2812.818,0.001,50.215,2762.562,0.002
1775251947.1241133,True,2872.142,0.001,50.288,2821.826,0.001
1775251949.9732597,True,2847.257,0.0,50.177,2797.051,0.001
1775251952.6203825,True,2645.152,0.001,50.158,2594.962,0.002
1775251955.6157267,True,2993.131,0.0,50.31,2942.792,0.001
1775251958.3586833,True,2740.965,0.0,50.205,2690.731,0.002
1775251962.5072126,True,3739.386,0.0,50.149,3689.211,0.002
1775251965.5323384,True,3022.449,0.0,50.36,2972.061,0.002
