timestamp,elapsed_s,rss_mb,cpu_percent
1775252716.669,0.0,66.53,0.0
1775252717.669,1.001,66.53,0.0
1775252718.669,2.001,66.53,0.0
1775252719.672,3.003,66.53,0.0
1775252720.672,4.004,66.53,0.0
1775252721.679,5.01,66.53,0.0
1775252722.679,6.011,66.53,0.0
1775252723.68,7.011,66.53,0.0
1775252724.68,8.011,66.53,0.0
1775252725.681,9.012,66.53,0.0
1775252726.681,10.012,66.53,0.0
1775252727.681,11.013,66.53,0.0
1775252728.682,12.013,66.53,0.0
1775252729.682,13.014,66.53,1.0
1775252730.683,14.014,66.53,0.0
1775252731.683,15.015,66.53,0.0
1775252732.684,16.015,66.53,0.0
1775252733.684,17.016,66.53,0.0
1775252734.685,18.016,66.53,0.0
1775252735.685,19.017,66.53,0.0
1775252736.686,20.017,66.53,0.0
1775252737.686,21.017,66.53,0.0
1775252738.686,22.018,66.53,0.0
1775252739.687,23.018,66.53,0.0
1775252740.687,24.019,66.53,0.0
1775252741.687,25.019,66.53,0.0
1775252742.688,26.019,66.53,0.0
1775252743.688,27.02,66.53,0.0
1775252744.688,28.02,66.53,0.0
1775252745.689,29.02,66.53,1.0
1775252746.689,30.021,66.53,0.0
1775252747.69,31.021,66.53,0.0
1775252748.69,32.021,66.53,0.0
1775252749.69,33.022,66.53,0.0
1775252750.691,34.022,66.53,0.0
1775252751.691,35.022,66.53,0.0
1775252752.692,36.023,66.53,0.0
1775252753.692,37.023,66.53,0.0
1775252754.692,38.024,66.53,0.0
1775252755.693,39.024,66.53,0.0
1775252756.693,40.024,66.53,0.0
1775252757.693,41.025,66.53,1.0
1775252758.694,42.025,66.53,0.0
1775252759.694,43.025,66.53,0.0
1775252760.694,44.026,66.53,0.0
1775252761.695,45.026,66.53,0.0
1775252762.695,46.027,66.53,0.0
1775252763.696,47.027,66.53,0.0
1775252764.696,48.028,66.53,0.0
1775252765.697,49.028,66.53,1.0
1775252766.698,50.029,66.53,0.0
1775252767.698,51.03,66.53,0.0
1775252768.699,52.03,66.53,0.0
1775252769.699,53.031,66.53,0.0
1775252770.7,54.031,66.53,0.0
1775252771.7,55.032,66.53,0.0
1775252772.701,56.032,66.53,0.0
1775252773.702,57.033,66.53,0.0
1775252774.705,58.037,66.53,0.0
1775252775.705,59.037,66.53,0.0
1775252776.706,60.037,66.53,0.0
1775252777.706,61.038,66.53,1.0
1775252778.707,62.038,66.53,0.0
1775252779.707,63.039,66.53,0.0
