Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/pipeline,19,0,30000,29572.346981473715,3018.2636589997855,56105.632366000464,1067.7894736842106,0.33827733451398223,0.0,30000,38000,44000,47000,53000,56000,56000,56000,56000,56000,56000
,Aggregated,19,0,30000,29572.346981473715,3018.2636589997855,56105.632366000464,1067.7894736842106,0.33827733451398223,0.0,30000,38000,44000,47000,53000,56000,56000,56000,56000,56000,56000
