timestamp,elapsed_s,rss_mb,cpu_percent
1775304519.321,0.0,60.99,0.0
1775304520.321,1.0,60.99,0.0
1775304521.322,2.001,60.99,0.0
1775304522.322,3.001,60.99,0.0
1775304523.323,4.002,60.99,0.0
1775304524.323,5.002,60.99,1.0
1775304525.324,6.003,60.99,0.0
1775304526.324,7.003,60.99,0.0
1775304527.324,8.004,60.99,0.0
1775304528.325,9.004,60.99,0.0
1775304529.326,10.005,60.99,0.0
1775304530.326,11.005,60.99,1.0
1775304531.327,12.006,60.99,0.0
1775304532.327,13.006,60.99,0.0
1775304533.327,14.007,60.99,0.0
1775304534.328,15.007,60.99,0.0
1775304535.328,16.008,60.99,0.0
1775304536.329,17.008,60.99,1.0
1775304537.329,18.008,60.99,0.0
1775304538.33,19.009,60.99,0.0
1775304539.33,20.009,60.99,0.0
1775304540.33,21.009,60.99,0.0
1775304541.33,22.01,60.99,1.0
1775304542.331,23.01,60.99,0.0
1775304543.331,24.01,60.99,0.0
1775304544.331,25.011,60.99,0.0
1775304545.332,26.011,60.99,1.0
1775304546.332,27.011,60.99,0.0
1775304547.332,28.012,60.99,0.0
1775304548.333,29.012,60.99,0.0
1775304549.333,30.013,60.99,0.0
1775304550.334,31.013,60.99,1.0
1775304551.334,32.013,60.99,0.0
1775304552.334,33.014,60.99,0.0
1775304553.336,34.015,60.99,0.0
1775304554.336,35.015,60.99,0.0
1775304555.337,36.016,60.99,1.0
1775304556.337,37.016,60.99,0.0
1775304557.339,38.018,60.99,0.0
1775304558.34,39.019,60.99,0.0
1775304559.341,40.021,60.99,0.0
1775304560.342,41.021,60.99,0.0
1775304561.342,42.021,60.99,1.0
1775304562.343,43.022,60.99,1.0
1775304563.344,44.023,60.99,0.0
1775304564.344,45.023,60.99,0.0
1775304565.344,46.024,60.99,0.0
1775304566.345,47.024,60.99,0.0
1775304567.345,48.024,60.99,1.0
1775304568.345,49.025,60.99,0.0
1775304569.346,50.025,60.99,0.0
1775304570.346,51.026,60.99,0.0
1775304571.347,52.026,60.99,0.0
1775304572.347,53.026,60.99,0.0
1775304573.347,54.027,60.99,1.0
1775304574.348,55.027,60.99,0.0
1775304575.348,56.027,60.99,0.0
1775304576.349,57.028,60.99,0.0
1775304577.349,58.028,60.99,0.0
1775304578.35,59.029,60.99,1.0
1775304579.35,60.029,60.99,0.0
1775304580.351,61.03,60.99,0.0
1775304581.351,62.03,60.99,0.0
1775304582.351,63.031,60.99,0.0
