Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/inference,750,0,3900,3891.357804118668,3562.4877000000197,4172.080856000321,785.0,12.56360515617556,0.0,3900,3900,3900,3900,4000,4100,4200,4200,4200,4200,4200
,Aggregated,750,0,3900,3891.357804118668,3562.4877000000197,4172.080856000321,785.0,12.56360515617556,0.0,3900,3900,3900,3900,4000,4100,4200,4200,4200,4200,4200
