timestamp,elapsed_s,rss_mb,cpu_percent
1775305069.265,0.0,60.99,0.0
1775305070.266,1.001,60.99,0.0
1775305071.266,2.001,60.99,0.0
1775305072.267,3.001,61.37,2.0
1775305073.267,4.002,61.37,0.0
1775305074.267,5.002,61.37,0.0
1775305075.268,6.003,61.37,1.0
1775305076.268,7.003,61.37,0.0
1775305077.269,8.003,61.37,1.0
1775305078.269,9.004,61.37,1.0
1775305079.269,10.004,61.37,0.0
1775305080.27,11.005,61.49,1.0
1775305081.271,12.005,61.49,0.0
1775305082.271,13.006,61.49,0.0
1775305083.271,14.006,61.49,1.0
1775305084.276,15.011,61.49,1.0
1775305085.276,16.011,61.49,0.0
1775305086.277,17.012,61.49,1.0
1775305087.278,18.012,61.49,1.0
1775305088.279,19.014,61.49,0.0
1775305089.279,20.014,61.49,1.0
1775305090.28,21.015,61.49,0.0
1775305091.28,22.015,61.49,1.0
1775305092.281,23.016,61.49,1.0
1775305093.282,24.017,61.49,0.0
1775305094.282,25.017,61.49,1.0
1775305095.283,26.017,61.49,0.0
1775305096.283,27.018,61.49,0.0
1775305097.284,28.018,61.49,1.0
1775305098.284,29.019,61.49,1.0
1775305099.284,30.019,61.49,0.0
1775305100.285,31.019,61.49,1.0
1775305101.285,32.02,61.49,0.0
1775305102.285,33.02,61.49,0.0
1775305103.286,34.021,61.49,1.0
1775305104.286,35.021,61.49,0.0
1775305105.286,36.021,61.49,1.0
1775305106.287,37.022,61.62,1.0
1775305107.287,38.022,61.62,0.0
1775305108.287,39.022,61.62,1.0
1775305109.288,40.023,61.62,0.0
1775305110.288,41.023,61.62,1.0
1775305111.289,42.024,61.62,1.0
1775305112.289,43.024,61.62,0.0
1775305113.289,44.024,61.62,0.0
1775305114.29,45.025,61.62,2.0
1775305115.29,46.025,61.62,0.0
1775305116.291,47.026,61.74,1.0
1775305117.291,48.026,61.74,0.0
1775305118.293,49.027,61.74,0.0
1775305119.294,50.029,61.74,1.0
1775305120.297,51.032,61.74,0.0
1775305121.3,52.034,61.74,0.0
1775305122.301,53.036,61.74,1.0
1775305123.302,54.037,61.74,1.0
1775305124.302,55.037,61.74,0.0
1775305125.303,56.038,61.74,1.0
1775305126.304,57.039,61.74,0.0
1775305127.305,58.039,61.74,0.0
1775305128.305,59.04,61.74,1.0
1775305129.305,60.04,61.74,0.0
1775305130.306,61.041,61.74,1.0
1775305131.306,62.041,61.74,1.0
1775305132.307,63.041,61.74,0.0
