Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/inference,712,0,3900,3948.5433948272203,3609.2466449999847,4233.101255000292,785.0,11.850434245900013,0.0,3900,4000,4000,4000,4100,4200,4200,4200,4200,4200,4200
,Aggregated,712,0,3900,3948.5433948272203,3609.2466449999847,4233.101255000292,785.0,11.850434245900013,0.0,3900,4000,4000,4000,4100,4200,4200,4200,4200,4200,4200
