Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/inference,201,0,2800,2859.696246373132,2378.814375000047,4961.244491000116,1180.6119402985075,3.406664010288956,0.0,2800,2900,2900,3000,3200,3500,3900,4300,5000,5000,5000
,Aggregated,201,0,2800,2859.696246373132,2378.814375000047,4961.244491000116,1180.6119402985075,3.406664010288956,0.0,2800,2900,2900,3000,3200,3500,3900,4300,5000,5000,5000
