Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/inference,20,0,2800,2829.8595917000057,2540.7286469999235,3335.8839689999513,1182.85,0.35336154106564277,0.0,2800,2900,2900,3000,3000,3300,3300,3300,3300,3300,3300
,Aggregated,20,0,2800,2829.8595917000057,2540.7286469999235,3335.8839689999513,1182.85,0.35336154106564277,0.0,2800,2900,2900,3000,3000,3300,3300,3300,3300,3300,3300
