Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/inference,425,0,3300,3299.954884901223,3229.121756000495,3465.2712639999663,785.0,7.514344087440973,0.0,3300,3300,3300,3300,3300,3400,3400,3500,3500,3500,3500
,Aggregated,425,0,3300,3299.954884901223,3229.121756000495,3465.2712639999663,785.0,7.514344087440973,0.0,3300,3300,3300,3300,3300,3400,3400,3500,3500,3500,3500
