timestamp,elapsed_s,rss_mb,cpu_percent
1775305836.617,0.0,62.74,0.0
1775305837.618,1.0,62.74,0.0
1775305838.618,2.001,62.74,0.0
1775305839.618,3.001,62.87,4.0
1775305840.618,4.001,62.87,0.0
1775305841.619,5.002,62.87,0.0
1775305842.621,6.004,62.87,3.0
1775305843.622,7.005,62.87,0.0
1775305844.623,8.006,62.87,0.0
1775305845.624,9.007,62.87,3.0
1775305846.625,10.007,62.87,0.0
1775305847.625,11.008,62.99,2.0
1775305848.625,12.008,62.99,3.0
1775305849.627,13.01,62.99,0.0
1775305850.627,14.01,62.99,1.0
1775305851.628,15.011,62.99,2.0
1775305852.628,16.011,62.99,0.0
1775305853.629,17.012,62.99,1.0
1775305854.629,18.012,62.99,2.0
1775305855.63,19.012,62.99,0.0
1775305856.63,20.013,62.99,2.0
1775305857.63,21.013,63.12,1.0
1775305858.631,22.014,63.12,0.0
1775305859.631,23.014,63.12,1.0
1775305860.632,24.015,63.12,1.0
1775305861.632,25.015,63.12,1.0
1775305862.633,26.016,63.12,2.0
1775305863.633,27.016,63.12,0.0
1775305864.634,28.017,63.12,2.0
1775305865.634,29.017,63.12,2.0
1775305866.635,30.017,63.12,1.0
1775305867.635,31.018,63.12,1.0
1775305868.635,32.018,63.12,0.0
1775305869.636,33.019,63.12,1.0
1775305870.636,34.019,63.24,1.0
1775305871.637,35.019,63.24,2.0
1775305872.637,36.02,63.24,1.0
1775305873.637,37.02,63.24,1.0
1775305874.644,38.027,63.24,1.0
1775305875.645,39.028,63.24,1.0
1775305876.647,40.029,63.24,1.0
1775305877.647,41.03,63.24,2.0
1775305878.648,42.03,63.24,0.0
1775305879.651,43.034,63.24,1.0
1775305880.652,44.035,63.24,1.0
1775305881.653,45.035,63.24,1.0
1775305882.653,46.036,63.24,1.0
1775305883.653,47.036,63.24,1.0
1775305884.654,48.037,63.24,1.0
1775305885.655,49.037,63.24,0.0
1775305886.655,50.038,63.24,2.0
1775305887.656,51.038,63.24,1.0
1775305888.656,52.039,63.24,1.0
1775305889.656,53.039,63.24,1.0
1775305890.657,54.04,63.24,1.0
1775305891.658,55.04,63.24,1.0
1775305892.658,56.041,63.24,1.0
1775305893.658,57.041,63.24,2.0
1775305894.659,58.041,63.24,1.0
1775305895.659,59.042,63.24,0.0
1775305896.659,60.042,63.24,2.0
1775305897.66,61.043,63.24,1.0
1775305898.66,62.043,63.24,2.0
1775305899.661,63.043,63.24,0.0
